"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",165.090785645005,203,131,232,94.0839961202716,102,70.5,53.7,47.3,35.9,32.2193307468477,39.7
"2",31.1,128,76.4611647555824,138,345,204.597917923959,133,47.7,166,80.1,47.1159776704888,91.4
"3",186,230,166,223,106,112,75.7,103,38.3,39.4,36.3,43.6
"4",31.7,69.6,139,334,198,238,171,162,50.9,52.2195101425424,159,161
"5",88.9,230.27105056327,445,181,297,320.748545978517,95.9,94.2,74.3,67.8,201.924024102698,234
"6",182,68,193,287,207,80,122,85.6,44.2,34.9231036799397,41.9,45.7
"7",46.3,95.3,140,153,97,93.1,71.9,56.6,27.3,25.2,19.9,24.3
"8",23.8,109.483030068396,65.4,133,263,175,129,59.8,141.985804619951,54.2,40.3,78.177726158214
"9",45.5,163.78896788483,264,333.224964220024,282,101.09980710559,79.181368925098,47.5,32.5,27.2,37.4,47.3
"10",81.2,70.3789351971424,153,162.988818373488,75,56.5,59.1,40.1,23.89732501097,23.4,22,17.1
"11",39.1,49.5998375071688,61.5,270,153,75.1165169183712,41.7,30.6,15.4,20,25.7,63.6483463964825
"12",37.6,71.5,199,331,96.3073234876714,158,59,27,34,24.6,40.2846487271601,37.8
"13",28.6,104.367771004506,138,144,152,52.2,47.9,47.4,76.4,38.7,32.6,68.6
"14",32.1,59.3,97.3,74.9,58.9,82.6,24.6964174875186,20.3,22.8,25.4,52,50
"15",17.4248459500846,80.1565097937092,51.1,47,163,137,129.335564198699,98.6,34.8,69.9,68.6,35.2
"16",30.8,40.4,89.7,132,52.7,98.8,58.2,30,18.5,55.8,94.6,59.1
"17",41.2,29.2,131,262,65.3453592029365,43.3,26.1381436811746,41.6,24.458161408585,30.699989512323,39.5,68.427687467226
"18",96,79.7,128,178,73.944494593088,114,47.8,27.9,27.2,18.887811446892,28.7,36.8
"19",51.1,102,112,127,169,107,165.414926601596,81.9891361811693,52.8,47.8897734076012,58.9,196
"20",158,64.7892309417671,103,200,167,71.8,116.239502571994,46.4,131,87.8,51.6,128
"21",81.2,86.5,127,286,221,131,72.7230205034172,128,26.856942823804,133,70,111
"22",141,93.5,95.7,210,272.79656324114,393,90.7710044883365,69.2,85.7,158,169,66.9
"23",98.3858002936857,202.509001468429,332,412,262,125,97.9,59.1,58.0114977973568,43.4,46.9,68.8
"24",46.4,118,288,434,91,36.5,51.5,81.07629112133,39.180108894527,49.1790413866289,22.6,28.7
"25",34.2,52.7,186,149,76.5,72,43.4170247374099,68.3512881015968,145,81.306915802379,100,75.8
"26",246.135406851179,238,172,236.762871234578,62,71.6,209.875154886327,160,78.4,95.2,172,56.8
"27",26.3719779768264,58.5,121,170,79.7,33.9,39.9,39.5,22.8450518864992,54.1,61.1,43
"28",45.8,106,239,333,106,65.8,42.4,82.1,39.6748160991593,49.8,81.8,111
"29",282.277657266811,105.466377440347,267,320,278,155,245,213,93.9,54.1649005014248,51.3,92.8
"30",64.0283602190376,81.9,300,536,164,297,125,62.5842974020382,92.1,40.2,68.6,69.1601837232668
"31",102,177,185,87.9,86.5,86.3,47.8,42.9,112,93.2,137,123
"32",46.7176386266313,81.7,243.788550911897,309,108.123792454649,93.6,83.8,55.4,33.2,48.7,83.438926630097,141
"33",73.1,118,148.802843695133,182,55.1,88.3,73.1,50.2,26.7,43.1,65.7,72.1
"34",210,142,177,219,190,194,246,121.931725962952,67.5,52.5,67.4,203
"35",108,80.4,133.894005992624,186.196352083493,82.1,90.8,50.0010428628707,60,27.3,22.5,21,34.2
"36",25.1,23.3,78.1,198.428781268484,104,131,30.2,23.1688915299082,17.2,20.8,26.5,25.8
"37",28.2368391977487,40.3,122,211,62.9,118,55.1256488163059,27.6,40.9,59.2,42.4,30.5
"38",60.4,79,75.5,77,94.3,67.6,84.7,46.9,29.6,29,27,56.1
