"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",11.3894891181522,73.3,50.5,72.2,45.5,37.6,22.6,16.3,23.346912814942,12.9,1.83973695815473,14.2
"2",10.5,48.3,64.8,53.9,134,38.5,53.7,18.1,86.8,30.9,16.1,47.3
"3",56.4,60.3,74.6740755802264,86.7,51.3,34.3134069034499,25,12.0567997238198,15.6,13.5,14.3,16.5
"4",10.1,14,47.9,112,68.3,88.7,57.2,38.7,18.8,43.7,63.5,36.3
"5",34.1263398177519,20.8,146,67.9,100,37.2,59.5,32.5,22.6,29.7339329820198,43.1,81.3
"6",44.1,14.3,36.5,103,69.2,31.7,51.9,31.3,14.0659590035862,13.1,12.9,13.2
"7",19.5134330007617,26.2,54.5,56.9,44.4,32.9404375633868,23.6,25.9,10.9,10,9.3,8.7
"8",8.59,11.9,17.9,45.6,118,79.5,47.4,16.2,14.1,16.7,15.8,18.5
"9",11.2,11.3,23.5,149,102,85.6,51.4,17.9,14.2,10.8,15.6,18.7
"10",27.9,20.7,64.5,135,31,15.8,22.1,15.8,9.5,9.5,8.8,8
"11",11.2,33.2,24.5,92.8,53.6,35.994215794154,17.9,12.2,8.9,8.95958562781392,11.1,13.4
"12",13.7,17.8,69.1,134,53.3,55.8,21.3,12.8,16,10.3,12.5406796161236,16.9
"13",9.44,27.9,61.7,69.9140085791667,50,24.4,19.2952021519579,21.8,15.9861948195011,17.1,14.3,31.5
"14",15.7,27.4,44.1,34,29.4,36.9,20.1,10.3,10.4,11.4,26.3,21.8
"15",21.7,10.3,27.2,27.1,68.5,56.2,42.2,37.1,26.698724436411,23.7,26.3,13
"16",9.22,11.9,35.3,65.9,49.8228185136836,43.4,28.6,18.5720119177112,12.8,28.9,52.8,22.8
"17",18.5553946446966,13,65.4,110,51.9,21,23.1,23.8,55.7,17.9,18.8,61
"18",37.6,36.3,66.5,88,55.9,41.4,20.4,14.9591534574513,24.9595158105563,15.3,13.4,50.1609065806018
"19",19,20.3223217490359,56.9,69.5,79.3,40.4,23.7,14.4,25.4,16.7,26.8,119
"20",45.2,16.4,45.2531582424566,67.4687413704015,53.2915916138267,22.9,18.5,11.9,25.8028104042137,36.4,21.6,42.6
"21",21.9,28.8,45.8,89,93.5,51.6,37.1,41,53,63.3,27.6,41.5932190432717
"22",21.4630540840367,26.1,66.8494986275418,113.261119179196,62.6,119,71.4,38.7238237072328,27.9,54.6,56.7,20
"23",18.1,36.7650147330894,105,181,73.4,36.8,27.4,18.5,13.8,13.9,14.3,23.8
"24",15.6,28.5,117,171,30.2,14.6,26.2,12.2,13.6,17.2687341879111,9.9,11.8
"25",11.9,20.1,80,72.8,30.178295851963,29.1,48.1,19.1,55.3,29.7,40.6,18.1
"26",27.3,95.7,83.6,46.6,29.3,36.5,24.1,63.3,41.3066938667822,44.7,33.9569666529275,22.4
"27",37.9,40.1875449903424,37.1,75.7,33.1,13,17.8,15.3,9.85,14.3331635987483,19.4187585303804,9.93
"28",8.7,42.2045295202667,92.9,113,51.6616466234427,20.5,19.9,31.5,16.6,19.8,39.3,44.8
"29",29.950602191323,32.5,83.5414646235945,136,107,33.3,83.1,68.6,35.6773846801132,15.6,15.4,24
"30",26.5,26.5,106,205,62.9,108,61.8831711730213,44.1,31.1,15,29,16
"31",22.9539557984566,18.856014109502,76.6,37.1,33.5,26.8,18.3,18.1,54.2,39.6,52.7,40.5
"32",38.582370860905,23,101,91.6599893319737,67.2,32.7,44.5,22.1034079347436,15.4,16.2206485883836,19.9,48.1
"33",44.7949575774529,43.7,70.1907386194472,76.1,22.5,27.8514185622881,35.6846256585329,23.1,11.4,18.1,19.2,26.9
"34",67.1,53,70.9,84.9,79.3,66.8,75.4,35.2,25.3,19.1,24.7,83.1
"35",37.5,21.6,43.5,62.9,31,30.4,35.6,21.1,11.2,9.47484864249311,8.6,12.1
"36",9.6,8,29.8,77.3,40.3,57.9,10.9,12.0081086766258,10.2410083817083,8.7,7.25277588113425,9.8
"37",9.6,15.7,40.3,44.5913052873535,22,54.5,16,12.8,19.4,14.1,14.3,12
"38",14.9657545855531,33.5,32.9,30,26,22.8,37.8,18.3,10.9,12.5,10.4,14.2
