"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",0.634,1.07302833421906,1.1364434658723,1.63,0.966,1.4,0.868,0.314,0.388,0.271,0.326,0.21
"2",0.236,0.508,1.78,1.46,2.73,0.67479852920403,0.636845922468031,0.491,3.69,0.456,0.338,0.793
"3",1.04,0.580067611600617,1.66227182088508,2.74,1.00389410181036,2.22416652090257,0.692,2.38,0.358,0.415,0.394,0.355
"4",0.357,0.31,2.10316456960761,2.41068306693307,1.379893185928,2.971003996004,1.79707019562716,3.20555694305694,1.06851898101898,1.07379881194755,1.43,0.923
"5",0.547,0.581,5.12,6.99333315908122,3.94841311145103,2.16481960248522,1.4128223892633,0.989,1.52,0.835,0.654,2.42
"6",1.48,0.588,4.29868028723615,4.96705732910157,1.71,0.734,1.74,1.61,0.616,0.524,0.422,0.38
"7",0.347,0.323,0.852,0.925,0.559,1.14,0.728,1.23,0.41,0.435,0.328,0.432
"8",0.5,0.472,1.31,2.72,3.89,2.59,0.873734143603545,0.79722527255199,0.295,0.302,0.372,0.428
"9",0.451700686826212,0.472654193819634,1.0902286607885,3.54595949803186,2.31,2.58657935184527,0.742582299768762,0.377,0.392,0.351,0.374,0.375
"10",0.37,0.351,1.52,1.72,0.402,0.433,0.55,0.358,0.235,0.298,0.279,0.227
"11",0.302,0.45,0.545,1.23,1,1.06,0.464,0.347,0.234910043692011,0.148373330752855,0.286,0.446
"12",0.414,0.827550823049851,0.97338921534739,3.25,1.89,2.38,0.663,0.302,0.432,0.265,0.274,0.307
"13",0.253,0.58,1.5,1.13,1.16,0.636,0.309,0.357189945549566,0.191180497565051,0.277,0.22,0.287
"14",0.138,0.39,0.666,0.749,0.7,0.729,0.399,0.269,0.246,0.279,0.226448188209684,0.365619012627011
"15",0.348,0.163,0.599,0.539,1.54,1.78,2.97,1.8,0.468,0.527210988139315,0.215375294874544,0.3
"16",0.150366698201952,0.329850549051142,0.816,1.79,1.47729274338071,1.56494494680402,0.537,0.701,0.317,0.494,0.485,0.28
"17",0.318,0.158,1.35,3.54,0.974,0.427,0.917,1.74,1.58,0.567767228604874,0.529608197709464,1.69
"18",0.79362115159613,1.08183886509636,1.32,1.38,0.727,1.37,0.518,0.261140121861966,0.285308485010707,0.487,0.386,0.327
"19",0.325,0.724,2.36085280428689,1.69502939723671,2.7,0.895,0.342,0.651224003879136,4.04070513452212,0.478,0.693,3.39
"20",1.69,0.468,0.725,5.23,3.45712768311104,3.93729762141076,1.09681862310728,0.564215210620287,0.58666409167945,0.438396583896576,0.467,0.898
"21",0.496,0.611,1.49,3.36,2.63,1.1,0.885,1.43,1.23,0.938,0.591,0.761
"22",0.63,0.689,0.575648228715037,0.89787014099336,1.07389994495127,1.71060742422832,2.07,0.443,0.595,1,0.733,0.393
"23",0.405182522499324,0.310987172356696,2.76839367466816,3.74326489585368,1.88,1.46,0.756230017003828,0.697932198441245,0.383,0.446943698653772,0.404034956499899,1.2953338332241
"24",0.470936979153893,0.478483091983092,2.7,2.18922055174242,0.548006276288328,0.402,0.446,0.208,0.277,0.379295188615838,0.174119826491623,0.309446330142911
"25",0.194,0.27,1.03,0.846,1.14717193424666,2.02448803764048,1.68,0.47,1.69,0.858,0.833,0.506
"26",0.959436968848225,0.446582730706743,1.49566412179826,2.18874726611645,0.583,0.974,1.0105091600324,0.754887080341573,0.938,1.28,1.92,0.572
"27",0.669,0.476311470517501,1.94729084588644,2.58,0.49,0.587586514911903,0.704611819235226,0.458638238702202,0.318897993081518,0.388,0.3,0.23
"28",0.587854955649292,0.539404411764706,2.11,2.21,1.04,0.375,0.52,0.754,0.438,0.502,0.907,0.73
"29",0.384,0.978263102783157,0.959511164548265,2.4,2.54738530213375,2.85130195809,3.82,2.56,0.99,0.378,0.345,0.395
"30",0.319,0.328,3.56,4.5,1.17,3.32,1.15,0.889,0.603380983028348,0.758801861908456,0.367,0.348
"31",0.537,0.762,1.13,0.695,0.587,0.441,0.371,0.413,0.481464313347556,1.40334392081281,1.35,0.879
"32",0.382,0.452,2.61,3.27,1.88,0.44494745062014,0.66061906501505,0.658,0.368,0.418,0.348,1.22
"33",0.778,1.02,1.04,1.51,0.464,1.49,0.791,0.256,0.269,0.407,0.323,0.413
"34",1.63,0.633,2.12,1.92,2.09,0.518990407371521,1.30906109526254,0.767496673089159,1.09932202475086,0.45996007089857,0.429046644283227,1.85
"35",0.822,0.347,1.24,2.46198857620029,3.44333979420143,2.29260927171766,0.790854220657379,0.468,0.293,0.391,0.302,0.318
"36",0.235753806192088,0.251594392613507,0.558,1.8507243239717,1.12680900957234,1.35,0.225,0.2,0.204,0.262,0.29,0.267
"37",1.03398571352212,1.26241341696209,1.42,2.24,0.466,2.74,0.686,0.4,0.357509199148393,0.50372770657213,0.325,0.209
"38",0.255,0.573,0.518,0.76,1.49208507810418,1.5028718409135,2.61,1.74399554583605,0.395137090757033,0.510807563905993,0.208674197191295,0.33
