,0,1,2,3,4,5,6,7,8,9,10,11
0,0.634,0.6565560000000003,1.18979,1.63,0.966,1.4,0.868,0.314,0.388,0.271,0.326,0.3146094999999999
1,0.236,0.508,1.78,1.46,2.73,1.46,1.94,0.491,3.69,0.5729953000000001,0.4378,2.06703
2,0.7706633999999998,0.72148,3.15,2.74,1.13,0.98,0.948660399999999,0.51555,0.358,0.415,0.394,0.355
3,0.58508,0.5982713000000005,2.1696,2.9744359000000005,1.52,3.08,1.4061910999999998,1.03672,0.51,0.7488318000000003,0.711259999999999,0.923
4,0.547,0.581,5.12,2.69,2.1783341999999974,1.2326,1.99001,0.9239779000000006,1.4667125000000005,0.61649,0.654,2.42
5,1.48,0.588,1.86,4.28,1.71,0.734,1.2506264999999999,0.64143,0.616,0.524,0.422,0.38
6,0.25986,0.49855580000000044,1.0794551000000003,0.925,0.559,1.14,0.6099532999999997,0.40823,0.33829360000000025,0.37775,0.328,0.432
7,0.3609536000000002,0.38675,3.54886,2.35511,1.3817529999999996,2.59,1.21,0.506,0.295,0.302,0.372,0.37245430000000007
8,0.387,0.272,2.51,3.18,2.31,2.91,1.94,0.377,0.392,0.4027368999999999,0.34989,0.46914
9,0.2751,0.5128347000000002,1.52,1.6565562999999985,0.89712,0.433,0.55,0.38744509999999976,0.34246,0.298,0.3729062,0.37545
10,0.302,0.45,0.545,1.23,1.0,1.06,0.464,0.347,0.201,0.236,0.286,0.446
11,0.40108,0.42430049999999986,2.6209,2.897847400000002,1.89,2.38,1.7807488000000007,0.52225,0.44191,0.3403052000000002,0.274,0.307
12,0.27656,0.5130164000000002,1.5,1.13,1.16,1.4601827999999992,0.783969999999999,0.37114,0.32642880000000013,0.330705,0.32851,0.287
13,0.138,0.5241704000000003,1.0563,0.749,0.7,0.729,0.399,0.269,0.246,0.279,0.381,0.301
14,0.348,0.163,0.599,0.539,1.54,1.7085422000000003,1.80121,1.8,0.468,0.605,0.621,0.3
15,0.27345,0.4675337000000003,0.816,1.79,0.62,1.69,0.8629816999999994,0.40662,0.317,0.494,0.3485515,0.47504
16,0.318,0.158,1.35,3.54,0.974,0.427,0.917,1.74,1.58,0.686,0.505,1.69
17,0.996,0.732,1.32,1.38,0.727,1.37,0.7771120999999996,0.3818,0.287,0.487,0.386,0.327
18,1.1854,0.6387260000000002,1.28,1.16,2.7,1.3612052,1.91757,0.363,0.845,0.5457165000000002,0.42463,3.39
19,0.57206,0.5737562000000004,0.725,5.23,2.32,1.2661355999999995,1.80177,0.424,1.45,0.627,0.467,0.898
20,0.3756086000000001,0.39843,1.49,2.641752899999998,1.95036,1.1,0.885,1.43,1.1020095000000005,0.63584,0.591,0.761
21,0.63,0.689,0.674,1.5,1.17,1.2002367999999997,1.2345,0.443,1.1768835000000006,0.70708,0.46455410000000014,0.393
22,0.344,0.414,2.2,3.83,1.88,1.46,1.5758799000000001,0.67327,0.49981,0.45511,0.36466439999999983,0.438
23,0.388,0.531,2.7,3.08,0.9399457999999992,1.11794,0.446,0.208,0.277,0.32000720000000016,0.3047,0.239
24,0.6694869000000001,0.5785,1.03,0.846,0.491,0.852,1.68,0.47,1.69,0.858,0.833,0.506
25,1.12,0.5461943000000001,1.96458,2.23593,1.7929901999999978,0.974,0.975,2.49,0.938,1.28,0.6809635999999998,0.90184
26,0.669,0.6410108999999999,2.43635,2.58,0.49,0.238,0.387,0.373,0.257,0.388,0.3,0.23
27,0.237,0.668,2.11,2.21,1.04,0.375,0.52,0.754,1.6379699999999997,0.767540000000001,0.907,0.73
28,0.384,0.462,2.28,2.4,2.6,1.04,1.6370491000000005,0.59873,0.99,0.378,0.345,0.395
29,0.319,0.328,3.56,4.5,1.17,3.32,1.15,0.889,0.46,0.364,0.367,0.348
30,0.9455,0.6615012,1.13,0.695,0.587,0.441,0.371,0.7326569999999998,0.87775,0.9074129000000011,0.849239999999999,0.879
31,0.382,0.452,2.2857747,3.2524,1.88,1.8569020000000003,1.38181,0.658,0.368,0.4479903999999999,0.40897,1.22
32,0.8811,0.6854097000000003,1.04,1.51,0.464,1.49,0.791,0.3970266999999996,0.37693,0.407,0.323,0.3335021999999999
33,0.7476859999999997,0.80454,2.12,2.737067500000001,1.66385,1.5294,1.4586252999999996,0.85097,1.1966257000000005,0.77989,0.5479188999999999,0.39495
34,0.2967,0.46325950000000016,1.24,1.4385786999999994,1.06958,1.86,1.06,0.468,0.293,0.391,0.302,0.318
35,0.3944077000000003,0.47626,1.1787622000000009,1.48817,1.1,1.5906722000000015,0.98902,0.48518,0.33097020000000016,0.262,0.29,0.267
36,0.27,0.43065559999999975,2.42225,2.24,0.466,2.74,0.686,0.4,0.321,0.327,0.325,0.209
37,0.255,0.573,0.518,0.76,1.8922149999999989,1.53052,2.61,0.856,0.326,0.38556519999999983,0.34666,0.33
