,0,1,2,3,4,5,6,7,8,9,10,11
0,100.0,352.0,341.8968811035156,458.0,284.0,170.0,133.0,109.0,98.7,80.8,106.0,120.51750946044922
1,129.88058471679688,229.0,387.0,366.7847900390625,581.0,267.0,291.0,98.8,247.0,191.0,202.25318908691406,138.0
2,327.0,465.0,265.0,437.0,303.0,292.0,221.0,140.31253051757812,116.0,102.0,99.0,107.0
3,87.0,185.0,202.0,273.1983337402344,398.0,486.0,440.9906311035156,347.0,121.0,183.0,254.0,142.95150756835938
4,192.0,218.0,665.0,307.0,522.0,207.0,143.0,168.0,141.0,151.0,184.0,418.0
5,323.0,192.83099365234375,314.0,329.0752868652344,406.0,206.0,169.6409454345703,154.0,86.7,71.8,53.17035675048828,68.1
6,74.0,161.0,174.0,275.0,180.0,154.0,137.0,93.7,57.2,50.0,39.7,45.1
7,48.2,71.7,169.39572143554688,203.0,421.0,253.0076446533203,207.0,104.0,97.77875518798828,96.1,116.76110076904297,145.6527862548828
8,137.5306396484375,159.69937133789062,365.0,432.0,469.0,364.0,157.8907470703125,96.7,86.6,49.2,64.4,81.5
9,138.0,126.0,173.2827911376953,398.0,185.0,157.33543395996094,116.01712036132812,81.8,43.5,42.9,39.9,32.9
10,151.74485778808594,143.0,93.0,405.594482421875,337.0,306.0,88.0,57.0,37.2,38.8,42.7,69.8
11,108.53020477294922,115.0,295.0,479.0,271.0,303.0,117.0,55.5,69.6,55.0,45.5,70.2
12,131.73377990722656,131.92266845703125,204.0,222.0,286.0,187.0,118.0,98.7,154.0,98.1,82.4,114.0
13,76.0,118.0,170.0,146.0,129.0,164.0,159.44467163085938,103.47721099853516,75.88545989990234,57.1,88.0,85.0
14,75.5,48.7,92.8,104.0,290.0,178.71975708007812,244.0,210.0,85.9,136.0,134.0,89.0
15,73.7,96.8,109.82862091064453,228.65325927734375,259.4051818847656,172.0,113.0,64.2,56.7,94.1,151.0,88.0
16,172.5271759033203,62.3,186.0,395.0,206.0,100.0,68.3,68.5,85.25273132324219,97.93241882324219,107.43085479736328,175.0
17,155.0,124.71200561523438,114.49879455566406,294.0,214.0,244.0,107.0,61.4,65.9,77.0,70.9,59.15892028808594
18,106.0,119.45459747314453,167.0,209.0,342.0,286.0,152.0,85.8,122.0,100.0,131.0,216.0
19,345.0,127.0,174.0,303.0,203.06346130371094,132.0,103.0,261.1800842285156,222.0,164.0,99.1,224.0
20,182.0,183.76947021484375,202.0,412.0,430.0,391.7357177734375,198.0,270.0,225.0,159.5491485595703,135.0,140.74154663085938
21,177.1011505126953,145.0,156.0,331.0,413.443115234375,526.0,441.0,319.6564636230469,166.0,259.0,278.0,124.0
22,147.0,232.0,310.1264953613281,200.49459838867188,456.0,243.0,176.04127502441406,149.0,121.0,908.0,921.0,137.0
23,105.0,257.0,388.0,674.0,338.7810974121094,92.5,95.7,67.2,90.9,80.69380950927734,45.9,101.44691467285156
24,169.7267608642578,76.7,222.0,255.0,188.0,136.0,271.0,152.0,263.0,183.0,166.0,135.0
25,172.0,320.0,233.0,154.0,124.0,132.0,92.0,241.0,129.0,154.0,151.04928588867188,130.08743286132812
26,210.0,111.0,166.0,255.0,186.0,133.4478302001953,71.4,68.8,53.7,107.0,111.0,81.0
27,91.7,194.0,343.0,433.6717224121094,249.0,181.0,178.16851806640625,155.0,101.66101837158203,105.0,177.0,224.0
28,130.0,143.0,273.782470703125,269.65911865234375,531.0,286.0,368.0,376.0,205.0,122.0,107.0,172.0
29,195.0,167.0,438.0,814.0,336.0,469.0,244.0,216.0,210.0,86.6,106.0,92.0
30,148.0,269.0,296.0,167.0,199.0,189.0,94.5,87.9,169.0,159.0,226.0,137.5094451904297
31,280.63568115234375,93.7808609008789,255.53074645996094,430.0,316.0,199.0,145.0,121.0,73.2,105.0,93.1,212.0
32,120.0,176.0,303.0,291.14593505859375,147.0,152.0,145.0,108.0,63.4,74.4,139.0,112.0
33,348.0,225.0,239.0,334.0,318.0,343.0,357.0,136.596923828125,134.0,118.0,120.0,292.0
34,182.0,161.58775329589844,201.0,236.0,162.0,162.45008850097656,166.0,121.0,103.22625732421875,38.7,37.1,53.3
35,46.2,48.8,107.0,261.0,208.0,225.0,75.8,45.7,49.66196060180664,34.5,44.15185546875,44.7
36,46.2,62.7,180.0,313.0,131.0,162.10629272460938,99.1,56.6,67.0,113.0,79.6,67.9
37,99.7,115.0,197.0907440185547,134.0,151.70703125,138.0,173.0,105.09859466552734,81.1,83.7,81.7,120.0
