"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",100,352,254,458,284,170,133,109,98.7,106.167420928759,106,99
"2",73.8,229,387,254,581,267,169.313372054257,98.8,118.301222952821,191,85.5,138
"3",327,465,265,437,303,292,221,132.067423022132,116,121.303428520846,69.6640530606868,107
"4",87,185,202,499,398,486,323,202.080648724177,153.731536556381,183,163.394556266943,290
"5",192,218,665,307,522,207,143,168,141,151,184,418
"6",323,126,359.442770675034,463,406,210.753146120597,149.31582917483,154,86.7,71.8,66.8,68.1
"7",74,161,174,275,180,154,137,91.508839494768,57.2,50,39.7,45.1
"8",48.2,71.7,107.680690821005,203,421,310,207,104,85.4,61.5823728963461,67.4,50.5783501225735
"9",58.1,104,203.380187654066,432,324.86934458526,255.662082236703,277,96.7,60.9295912537838,49.2,64.4,81.5
"10",138,126,196,398,185,129,115,81.8,43.5,42.9,31.940267272905,32.9
"11",73.8,143,93,264.541885620194,202.604978846198,306,88,57,37.2,38.3512048406998,42.7,69.8
"12",67.9,115,295,479,271,303,117,55.5,63.112486526557,55,45.5,70.2
"13",51.6,100.666317334281,204,222,286,187,111.440863982551,98.7,154,95.9264621231255,82.4,114
"14",76,118,119.724840459722,146,129,164,114.108306340957,85.0121621296919,45.4,57.1,88,85
"15",56.3282038629972,71.9983827911229,92.8,191.07040378066,290,248.980047013215,244,210,85.9,136,134,89
"16",73.7,96.8,132,210,129,172,113,64.2,56.7,94.1,151,86.5453837577866
"17",67.7,62.3,186,395,206,100,68.3,68.5,60.3381460288802,78.5,83.2,73.784443643218
"18",90.5979308920876,128,172,222.243273431859,214,148.468014619782,107,61.4,65.9,59.9063025595393,70.9,90.2
"19",106,89.4208969745602,167,209,342,286,152,85.8,122,100,131,216
"20",345,127,174,243.424396778341,336,132,103,87,222,164,99.1,122.871205986618
"21",182,123.444061436259,202,412,430,240,198,270,200.955294288154,229,135,173
"22",243,145,156,331,380.58394168207,526,441,143,72.3869703907086,259,278,124
"23",147,232,291.763159674317,511,281.996844280752,243,240,149,121,908,921,137
"24",127.882182104573,198.096731678643,388,674,223,92.5,95.7,67.2,90.9,49.7,45.9,47
"25",57.9,76.7,222,255,188,177.130670051057,271,152,263,183,166,115.048247947602
"26",172,320,233,154,124,132,92,241,129,154,239,116
"27",210,206.7860903655,206.523566684855,255,186,85,71.4,68.8,53.7,107,111,81
"28",91.7,158.756727864576,296.739675682646,499,249,181,126.268840868667,155,93.5941054069939,105,177,224
"29",130,194.711521842333,437,602.152025074023,531,286,155.381910063637,133.491496197442,96.8628831037867,122,107,172
"30",195,167,438,814,336,469,244,216,126.954765497571,86.6,106,92
"31",94.7974256414466,114.280819994892,296,386.387854724358,199,189,124.674250700039,143.65276972616,169,162.618973795297,226,200
"32",118,140,368,430,316,199,133.659194090016,121,73.2,105,93.1,212
"33",120,151.867605754102,303,277,147,152,145,100.506631267178,65.5180054466506,74.4,139,112
"34",348,225,239,334,258.287110065527,343,357,219,134,118,120,98.9484888723664
"35",182,161,201,222.923502724028,162,154,166,121,58.2,38.7,37.1,53.3
"36",46.2,48.8,107,261,174.953794227073,225,75.8,45.7,31.4,31.7968238484791,46.1,44.7
"37",46.2,62.7,180,313,131,172,99.1,71.0307499045986,67,61.635090458956,79.6,67.9
"38",99.7,115,113,134,201,138,173,118,81.1,83.7,81.7,120
