100,352,NA,431.84,284,170,133,109,98.7,NA,117.755,99
140.972,NA,387,254,581,267,291,98.8,247,191,85.5,138
327,465,265,437,NA,292,221,233,116,102,99,107
NA,211.581,257.978,NA,352.35,231.04,NA,NA,155.449,155.246,NA,290
192,218,665,307,522,207,143,168,NA,261.631,184,NA
323,126,314,NA,353.94,206,195,154,86.7,NA,140.183,119.026
NA,103.873,NA,313.6,180,154,137,93.7,NA,50.849,39.7,45.1
48.2,71.7,97.2,203,421,310,207,104,85.4,96.1,67.4,82.1
58.1,104,NA,458.77,469,NA,146.405,90.083,NA,49.2,64.4,81.5
138,NA,185.11,398,185,129,115,81.8,43.5,42.9,39.9,32.9
73.8,143,NA,319.05,337,306,NA,72.942,37.2,38.8,42.7,69.8
NA,NA,151.56,NA,372.62,303,117,55.5,NA,71.672,NA,61.408
122.945,172.763,NA,222,286,187,118,98.7,154,NA,128.856,114
76,118,170,146,129,164,99,50.6,45.4,57.1,88,85
75.5,48.7,92.8,104,290,312,NA,127.335,85.9,136,134,89
NA,96.8,132,210,129,NA,103.647,64.2,NA,89.183,151,88
140.293,190.498,NA,NA,199.09,NA,68.3,68.5,122,78.5,83.2,175
NA,133.498,172,NA,210.18,184.795,92.287,NA,NA,96.054,115.721,NA
NA,175.606,NA,317.8,342,NA,125.644,85.8,122,100,131,216
122.31,NA,261.858,NA,NA,270.35,103,87,222,164,99.1,224
NA,158.561,202,412,430,240,NA,143.613,NA,151.863,NA,146.676
243,NA,229.112,331,291,526,441,NA,155.178,154.096,NA,124
147,232,496,511,NA,322.87,240,149,121,908,921,137
105,257,388,674,223,92.5,95.7,67.2,NA,118.379,45.9,47
57.9,76.7,222,255,188,136,271,152,263,183,NA,181.139
172,320,233,154,124,132,92,NA,125.857,91.854,NA,116
210,111,166,255,186,85,71.4,68.8,NA,68.472,111,81
187.015,NA,280.04,NA,249,NA,192.36,155,78.9,105,177,224
130,143,437,637,531,286,368,376,205,122,107,172
195,NA,254.166,814,336,469,244,216,NA,220.915,106,92
142.048,NA,296,167,199,189,94.5,87.9,169,159,226,200
135.555,213.37,NA,373.15,NA,199,145,NA,119.884,NA,138.624,212
NA,176,NA,294.79,147,152,NA,102.509,63.4,NA,109.627,112
348,225,239,334,318,343,357,219,134,NA,209.008,292
182,161,201,236,162,154,166,121,58.2,38.7,37.1,53.3
46.2,48.8,107,NA,381.48,NA,114.954,45.7,NA,64.502,46.1,44.7
46.2,62.7,180,NA,173.63,NA,116.67,56.6,67,NA,50.636,67.9
99.7,115,113,134,201,138,173,118,81.1,83.7,81.7,120
