NA,203,131,232,129,102,NA,15.7384971501668,NA,12.8101526897009,-0.619197325158314,NA
108.568825901114,194.4983634528,NA,138,345,108,133,47.7,166,80.1,36.8,91.4
186,NA,215.769012452306,223,NA,73.5924450061339,75.7,103,38.3,39.4,36.3,43.6
31.7,NA,178.870673337577,NA,230.618574962869,238,171,162,50.9,107,159,161
88.9,NA,145.843243217779,NA,134.803120783717,104,NA,107.188116803307,74.3,67.8,94.4,234
182,68,193,287,207,NA,73.479174845274,85.6,NA,36.4921269747747,41.9,45.7
NA,46.2625647613337,NA,158.138145859961,97,93.1,71.9,56.6,27.3,25.2,19.9,24.3
23.8,38,NA,179.778309402743,263,175,NA,64.377519425774,46.6,54.2,40.3,51.6
45.5,54.8,264,292,282,245,155,47.5,32.5,27.2,37.4,47.3
43.4676193303026,NA,148.04761310911,NA,75,56.5,59.1,40.1,19.5,23.4,NA,37.8975622293435
39.1,90.9,61.5,270,153,144,41.7,30.6,NA,19.7828922315377,25.7,41.2
37.6,71.5,199,331,NA,91.0712885071354,59,27,34,NA,21.7862345190461,37.8
25.3684547884168,NA,138,144,152,52.2,47.9,47.4,76.4,38.7,32.6,68.6
32.1,59.3,97.3,NA,112.869484484418,NA,59.635558032149,NA,27.8251732001638,25.4,52,50
23.5056014121681,NA,NA,104.880053938053,163,137,NA,55.3560662271491,34.8,69.9,68.6,35.2
30.8,40.4,NA,124.252398468909,52.7,98.8,58.2,30,18.5,55.8,94.6,59.1
NA,63.5534461491307,NA,NA,105.492048240498,43.3,45.3,41.6,83.8,35.2,39.5,132
96,79.7,128,178,109,114,47.8,27.9,27.2,33.7,28.7,36.8
NA,56.5641624375059,112,127,169,NA,55.3765416034407,30,NA,54.187757253938,58.9,196
NA,99.2442150452949,NA,157.400227232097,167,71.8,55.7,46.4,131,87.8,51.6,128
NA,90.2124368556253,166.452249830929,NA,NA,131,NA,52.9608434207692,121,133,70,111
64.7211798594883,77.38690372003,185.9375474784,267.040977243195,218.320150679823,181.720357751247,NA,69.2,85.7,158,NA,124.810193998427
74.2,NA,NA,NA,262,NA,141.591890739377,NA,41.7375309503129,43.4,46.9,68.8
46.4,NA,206.331373323311,196.313630703982,NA,36.5,51.5,27.7,32.5,25.6,22.6,28.7
12.9558320146404,NA,186,NA,89.3002044155488,72,160,66.5,145,NA,104.231909249733,75.8
95,238,172,101,62,NA,87.8466818899739,48.5960065722431,NA,NA,172,56.8
NA,153.902007859782,165.746045189576,NA,79.7,33.9,39.9,NA,40.4379749734193,45.9118003797243,80.8654310225332,NA
64.9427063516441,NA,239,NA,196.346289129802,NA,94.929771220419,NA,49.5594789545611,49.8,81.8,111
55.6,71.4,NA,271.528865941368,278,155,245,213,93.9,54.3,51.3,92.8
96.6,81.9,NA,194.828390009123,164,297,NA,110.726464901942,92.1,40.2,68.6,45.3
97.0257452325336,NA,214.853119454448,NA,86.5,86.3,47.8,42.9,NA,90.7788586563818,137,123
73.1,81.7,269,309,156,93.6,NA,41.1938454120617,NA,32.2494639466963,45.8,141
73.1,118,177,182,55.1,88.3,73.1,50.2,26.7,43.1,NA,148.284463228729
210,142,177,219,190,194,NA,130.11660380111,67.5,52.5,NA,88.3506384510691
108,NA,107.412585730224,150,NA,104.788783424553,92.8,60,27.3,22.5,21,34.2
25.1,NA,95.125600260506,184,104,131,30.2,21.3,17.2,20.8,NA,21.4762937112822
26.2,40.3,122,211,62.9,118,53.1,27.6,40.9,59.2,42.4,30.5
60.4,79,75.5,NA,29.1669083000473,67.6,84.7,46.9,29.6,29,27,56.1
