,0,1,2,3,4,5,6,7,8,9,10,11
0,100.0,209.44334411621094,254.0,363.3857421875,284.0,170.0,143.47242736816406,109.0,98.7,80.8,106.0,99.0
1,73.8,229.0,387.0,254.0,581.0,340.6128234863281,291.0,98.8,247.0,191.0,85.5,138.0
2,327.0,465.0,265.0,437.0,303.0,289.9357604980469,221.0,233.0,116.0,102.0,99.0,107.0
3,87.0,185.0,202.0,499.0,341.2313232421875,486.0,228.77822875976562,347.0,121.0,183.0,151.2527618408203,290.0
4,192.0,218.0,665.0,307.0,522.0,207.0,143.0,168.0,141.0,151.0,184.0,418.0
5,323.0,154.2950897216797,314.0,463.0,406.0,206.0,195.0,154.0,86.7,71.8,66.8,68.1
6,147.638427734375,161.0,174.0,275.0,180.0,154.0,137.0,93.7,57.2,50.0,39.7,45.1
7,48.2,131.08609008789062,97.2,203.0,421.0,310.0,207.0,104.0,59.976375579833984,72.98822021484375,67.4,84.22452545166016
8,58.1,104.0,365.0,432.0,469.0,364.0,277.0,96.7,86.6,49.2,64.4,81.5
9,138.0,126.0,196.0,398.0,185.0,129.0,115.0,81.8,43.5,42.9,39.9,32.9
10,73.8,143.0,93.0,386.0,337.0,306.0,88.0,57.0,37.2,38.8,42.7,69.8
11,67.9,115.0,295.0,479.0,271.0,303.0,117.0,55.5,69.6,55.0,45.5,70.2
12,51.6,57.6,204.0,222.0,286.0,187.0,118.0,82.75298309326172,154.0,98.1,82.4,114.0
13,76.0,118.0,170.0,146.0,129.0,164.0,99.0,50.6,45.4,57.1,88.0,85.0
14,75.5,48.7,156.69874572753906,351.0281066894531,290.0,312.0,244.0,210.0,85.9,136.0,165.29257202148438,89.0
15,73.7,96.8,132.0,210.0,129.0,172.0,113.0,64.2,56.7,94.1,151.0,88.0
16,67.7,62.3,186.0,395.0,206.0,100.0,68.3,68.5,122.0,78.5,83.2,175.0
17,155.0,128.0,172.0,294.0,214.0,244.0,107.0,61.4,65.9,77.0,70.9,90.2
18,106.0,160.0,167.0,209.0,342.0,286.0,152.0,85.8,122.0,100.0,131.0,216.0
19,345.0,127.0,201.33871459960938,303.0,336.0,132.0,103.0,87.0,222.0,164.0,99.1,224.0
20,182.0,133.0,202.0,412.0,430.0,240.0,339.5091857910156,270.0,225.0,229.0,135.0,173.0
21,136.4385528564453,145.0,156.0,331.0,291.0,243.836181640625,441.0,143.0,166.0,259.0,278.0,124.0
22,147.0,232.0,496.0,511.0,456.0,242.393310546875,240.0,149.0,121.0,908.0,921.0,137.0
23,105.0,257.0,388.0,674.0,223.0,92.5,98.72149658203125,67.2,90.9,49.7,45.9,47.0
24,57.9,76.7,222.0,255.0,188.0,136.0,271.0,152.0,263.0,190.459716796875,166.0,135.0
25,172.0,320.0,233.0,337.2826232910156,124.0,132.0,92.0,241.0,129.0,154.0,239.0,116.0
26,210.0,111.0,166.0,255.0,186.0,85.0,71.4,68.8,56.964473724365234,107.0,156.20643615722656,81.0
27,91.7,194.0,343.0,499.0,249.0,181.0,103.0,71.33096313476562,78.9,105.0,177.0,224.0
28,130.0,319.9998779296875,437.0,637.0,531.0,286.0,368.0,376.0,205.0,122.0,107.0,172.0
29,195.0,167.0,438.0,814.0,336.0,469.0,333.77850341796875,216.0,210.0,86.6,99.95317840576172,92.0
30,148.0,207.40821838378906,296.0,167.0,199.0,189.0,94.5,87.9,169.0,159.0,133.81475830078125,200.0
31,118.0,140.0,368.0,430.0,316.0,199.0,145.0,121.0,73.2,105.0,93.1,212.0
32,127.53768157958984,176.0,303.0,277.0,147.0,146.5282440185547,145.0,108.0,90.81489562988281,74.4,139.0,112.0
33,348.0,225.0,239.0,334.0,318.0,343.0,237.10903930664062,219.0,134.0,118.0,120.0,292.0
34,182.0,161.0,201.0,236.0,162.0,154.0,166.0,121.0,58.2,55.82197570800781,37.1,53.3
35,46.2,48.8,107.0,261.0,253.06654357910156,225.0,75.8,45.7,31.4,34.5,46.1,72.27256774902344
36,46.2,62.7,180.0,313.0,131.0,172.0,99.1,56.6,67.0,113.0,107.33531188964844,67.9
37,99.7,115.0,113.0,134.0,201.0,189.35511779785156,173.0,118.0,81.1,83.7,81.7,120.0
