,0,1,2,3,4,5,6,7,8,9,10,11
0,41.3,203.0,131.0,232.0,129.0,102.0,70.5,39.22341695374398,47.3,54.71620411463051,53.8,57.769156630867194
1,31.1,128.0,218.0,138.0,345.0,143.9109726868751,133.0,47.7,166.0,80.1,36.8,91.4
2,186.0,230.0,166.0,223.0,106.0,112.0,67.47331018625754,53.12702247923589,38.3,57.479392796897415,57.1692470542364,43.6
3,31.7,69.6,139.0,334.0,198.0,238.0,171.0,162.0,50.9,107.0,159.0,161.0
4,88.9,128.0,445.0,181.0,297.0,104.0,95.9,94.2,74.3,67.8,94.4,234.0
5,182.0,68.0,193.0,287.0,207.0,80.0,122.0,85.6,44.2,42.0,41.9,45.7
6,46.3,95.3,140.0,153.0,97.0,93.1,55.11873322383428,33.23908864209095,41.58826559027353,25.2,19.9,41.08179189459945
7,23.8,49.6464919379276,65.4,133.0,263.0,142.96396199168296,129.0,59.8,46.6,54.2,40.3,51.6
8,45.5,54.8,264.0,292.0,282.0,245.0,211.77896670639953,47.5,32.5,27.2,17.18129268558021,47.3
9,81.2,71.6,153.0,264.0,75.0,56.5,59.1,40.1,19.5,23.4,22.0,17.1
10,39.1,90.9,61.5,270.0,120.53838432400939,144.0,41.7,30.6,15.4,20.0,22.090290665064504,41.2
11,37.6,70.33880544975322,199.0,331.0,132.0,158.0,59.0,27.0,20.0185498153983,24.6,19.7,37.8
12,28.6,47.1,138.0,144.0,152.0,52.2,47.9,47.4,76.4,38.7,32.6,68.6
13,82.35161631315914,59.3,97.3,74.9,58.9,82.6,42.8,20.3,22.8,48.71834334227749,52.0,38.06707821965144
14,79.88101004155004,26.5,51.1,47.0,163.0,137.0,120.0,47.128236054352996,34.8,48.9742669577565,68.6,35.2
15,39.344051564021655,40.4,89.7,166.76479846224515,88.47564941929177,98.8,58.2,30.0,18.5,55.8,50.0417673908886,59.1
16,41.2,29.2,138.37353405684925,262.0,110.0,43.3,45.3,41.6,83.8,35.2,39.5,132.0
17,96.0,79.7,128.0,178.0,109.0,96.86526337350975,50.71221993841231,34.56242236522421,31.265460935392266,33.7,25.733562129060243,36.8
18,51.1,102.0,112.0,209.59390094414982,115.32721375589544,107.0,53.8,30.0,52.8,50.2801408204593,67.6458013911974,196.0
19,158.0,52.3,103.0,200.0,167.0,120.98490905780505,124.08659372853707,46.4,131.0,58.62656956222819,51.6,82.31874879949785
20,81.2,86.5,127.0,286.0,200.45315873893966,138.83921688366357,102.0,128.0,121.0,133.0,70.0,111.0
21,141.0,93.5,95.7,210.0,169.4473949790529,118.87906052938047,114.08813884267622,69.2,85.7,158.0,169.0,66.9
22,74.2,107.0,332.0,412.0,262.0,125.0,124.60557266507831,59.1,48.2,43.4,46.9,68.8
23,46.4,118.0,288.0,434.0,91.0,36.5,51.5,27.7,39.99844480004119,25.6,22.6,57.589493730535786
24,161.1207002055515,52.7,186.0,149.0,76.5,72.0,49.64730622216496,66.5,145.0,90.7,110.7428362918377,75.8
25,95.0,84.63309861122421,172.0,101.0,89.19342321326471,71.6,55.3,160.0,78.4,95.2,172.0,56.8
26,123.0,58.5,135.66169550356759,170.0,79.7,33.9,39.9,39.5,22.2,54.1,61.1,43.0
27,45.8,106.0,239.0,333.0,106.0,65.8,68.31745457685585,69.85684382151955,45.1,49.8,81.8,67.65739776852466
28,164.9699672693931,71.4,267.0,320.0,278.0,155.0,245.0,213.0,93.9,54.3,51.3,92.8
29,96.6,89.39750051255163,300.0,536.0,164.0,99.30022459070139,125.0,72.96058940183892,92.1,40.2,68.6,45.3
30,102.0,177.0,127.74788007686139,87.9,86.5,86.3,47.8,42.9,112.0,93.2,137.0,123.0
31,73.1,85.94118377513202,269.0,309.0,268.54792748788043,93.6,124.52722739591741,55.4,33.2,42.99713095279834,45.8,48.292692026941026
32,78.16576808391977,118.0,177.0,182.0,55.1,73.03427338980532,73.1,47.637638482007894,26.7,43.1,65.7,72.1
33,210.0,142.0,180.14788999806174,219.0,190.0,194.0,246.0,119.0,67.5,59.04174762129127,67.4,203.0
34,108.0,66.7749699344778,126.0,150.0,82.1,83.36086548764654,50.61832933334649,34.397396541930114,27.3,22.5,21.0,34.2
35,25.1,48.59607627540927,78.1,184.0,104.0,131.0,30.2,21.3,17.2,32.27660313849357,26.5,25.8
36,26.2,40.3,122.0,211.0,62.9,100.98020406372797,53.1,27.6,40.9,59.2,42.4,30.5
37,60.4,79.0,75.5,77.0,110.17854779325681,67.6,84.7,46.9,29.6,29.0,23.268553068742342,56.1
