"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",100,163.947023251852,254,458,284,170,133,109,98.7,73.0895326047701,106,99
"2",73.8,229,387,254,581,267,291,98.8,247,191,85.5,138
"3",327,465,420.156344455827,493.317896973011,303,292,221,233,116,102,99,107
"4",87,172.934065053945,202,499,398,486,323,83.4594835695128,121,183,115.473006965944,290
"5",192,218,665,307,522,327.259749088437,143,168,141,151,184,418
"6",323,126,305.629613967753,463,406,206,195,154,86.7,71.8,66.8,51.3021137731586
"7",74,161,174,275,180,114.825281968292,137,93.7,57.2,50,39.7,45.1
"8",48.2,71.7,97.2,203,421,153.715965995109,207,104,85.4,96.1,67.4,82.1
"9",58.1,104,365,432,293.437785330692,364,126.687161932439,96.7,86.6,59.5537940708046,64.4,81.5
"10",138,126,196,398,218.265628068338,129,115,81.8,43.5,56.1722983774698,39.9,32.9
"11",73.8,143,93,374.212802948401,337,322.597243921036,88,57,37.2,38.8,66.0965908655989,64.0893191256458
"12",67.9,115,295,479,271,303,117,55.5,94.8565140712164,55,45.5,70.2
"13",56.5353010909655,52.0258383746994,204,222,172.027651768669,187,118,98.7,154,98.1,82.4,146.139995434549
"14",76,118,170,146,129,219.082046036232,99,50.6,45.4,57.1,88,85
"15",75.5,48.7,92.8,104,290,312,244,210,85.9,136,134,89
"16",57.7770979484886,96.8,132,210,260.121999421767,172,113,64.2,39.2684172204014,94.1,151,88
"17",67.7,62.3,285.433925863875,395,206,293.174506904251,68.3,68.5,122,78.5,83.2,175
"18",155,128,172,294,214,244,107,61.4,65.9,77,64.1402336077502,62.1923740187947
"19",106,160,419.75453073685,209,342,286,152,138.017114725975,97.7973686666981,100,131,241.815110098403
"20",345,109.96594303318,174,303,336,132,103,77.0596525623512,75.6670417537835,164,99.1,224
"21",182,127.378651043043,202,412,430,240,367.745896316736,184.761223270244,225,229,135,173
"22",153.520976027397,145,156,331,589.683219178082,634.417808219178,441,427.01198630137,166,259,278,124
"23",147,829.168495844743,496,511,456,243,258.963625678737,149,121,908,917.363782600901,137
"24",105,154.34366376385,239.12169808533,674,267.364418331628,92.5,95.7,67.2,90.9,49.7,45.9,47
"25",57.9,76.7,222,255,188,136,106.76570532369,152,263,183,166,135
"26",172,320,233,154,124,170.929419075665,92,68.8299809294788,152.841649861309,154,239,116
"27",210,111,166,255,186,235.306913599623,71.4,68.8,53.7,107,61.8550836385186,59.9766212286721
"28",91.7,127.867944492607,343,180.070912657019,249,181,103,155,78.9,105,177,224
"29",130,143,437,637,531,286,368,376,167.2694680288,122,107,167.777885864754
"30",195,167,512.590906043375,814,336,469,244,216,210,86.6,79.0606312710967,92
"31",148,269,296,170.280810391778,199,189,94.5,87.9,169,159,226,200
"32",118,140,368,186.680458474258,316,199,145,121,85.7392333709132,105,93.1,212
"33",120,176,303,277,210.877374395864,358.135245313134,145,108,74.2157581207148,74.4,139,112
"34",348,243.692756036636,239,334,425.932556203164,343,357,219,134,118,131.140724004591,292
"35",182,161,201,236,162,154,120.766353051042,121,53.6945785103863,38.7,37.1,53.3
"36",46.2,69.0400346233132,107,261,208,225,75.8,33.3193210573381,31.4,34.5,46.1,44.7
"37",33.6301276751285,62.7,180,250.055338307324,131,172,99.1,56.6,67,34.4716299163419,79.6,67.9
"38",164.223182711198,115,113,134,201,138,173,118,81.1,83.7,61.8860548249561,120
