"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",200.023487496028,352,254,458,284,170,133,109,98.7,80.8,89.0700370546489,99
"2",73.8,92.9454621744348,387,254,581,301.750024767696,291,98.8,247,191,85.5,138
"3",254.991309999851,465,323.800937333664,437,303,292,221,233,116,102,112.439898262057,107
"4",87,185,202,499,398,255.96468401487,323,347,121,183,254,290
"5",192,218,665,307,522,207,143,168,141,151,184,418
"6",323,126,314,463,406,206,195,154,86.7,71.8,66.8,68.1
"7",74,68.1297136754989,174,275,180,154,137,93.7,85.6720950410465,50,39.7,45.1
"8",48.2,71.7,97.2,203,421,310,207,104,85.4,96.1,67.4,82.1
"9",58.1,104,365,479.427459993266,469,268.479377596229,277,96.7,86.6,49.2,64.4,81.5
"10",138,126,196,398,262.850944851523,129,115,81.8,43.5,42.9,39.9,32.9
"11",73.8,143,93,386,292.208238234974,306,88,57,37.2,38.8,64.7634604934246,69.8
"12",67.9,115,295,470.447614396607,271,303,117,55.5,69.6,55,45.5,102.055568746101
"13",51.6,57.6,204,222,286,187,118,98.7,154,98.1,108.140725681449,114
"14",76,118,170,146,129,164,99,50.6,45.4,57.1,88,85
"15",75.5,48.7,92.8,104,470.89992248062,312,244,210,85.9,136,134,91.8310775193798
"16",73.7,96.8,132,375.089386121866,129,149.316852072787,113,86.0009853828783,80.2906992657029,94.1,151,88
"17",225.661384774371,62.3,186,395,206,100,68.3,68.5,57.704839820875,78.5,83.2,87.0408198415432
"18",155,128,172,294,261.707094456013,128.43862974849,107,61.4,65.9,64.3170272454826,70.9,90.2
"19",55.3702236577488,160,167,209,342,286,152,119.471022000122,122,100,131,216
"20",345,127,174,303,336,130.140526209097,103,78.3902787118271,222,164,99.1,224
"21",75.6410998372158,133,202,412,430,240,198,144.685592130488,225,122.465425643726,135,173
"22",243,145,156,162.135422211832,291,526,441,335.632164193357,166,259,278,124
"23",147,232,250.786693877131,486.803947616641,456,243,240,149,121,908,921,137
"24",105,105.833284685737,277.574722708698,674,223,297.22042226114,154.630667445028,67.2,90.9,49.7,45.9,47
"25",57.9,76.7,222,255,188,136,271,152,99.4116883116883,59.1620779220779,51.8880519480519,135
"26",292.127205718949,320,233,154,124,132,92,241,129,154,239,116
"27",210,111,166,255,186,85,71.4,68.8,53.7,107,111,81
"28",91.7,152.542752093784,343,499,359.470311455787,401.916990299274,103,73.618458619174,78.9,105,177,224
"29",130,143,437,637,531,286,368,376,205,122,107,172
"30",195,167,438,814,336,469,244,216,210,86.6,106,92
"31",131.717960088692,269,296,167,199,189,94.5,87.9,169,159,226,286.760975609756
"32",232.324509681035,408.843123532422,368,430,316,199,145,121,73.2,105,93.1,212
"33",120,176,303,277,147,152,145,73.9570526315789,63.4,74.4,139,124.236155606407
"34",348,225,239,334,318,343,287.752516902287,219,100.741424193931,118,120,292
"35",182,161,215.34435355601,236,278.438877527835,154,166,121,58.2,38.7,37.1,53.3
"36",46.2,48.8,107,261,208,225,75.8,45.7,31.4,34.5,46.1,44.7
"37",46.2,62.7,180,313,131,172,99.1,56.6,67,33.594055369638,79.6,67.9
"38",99.7,115,113,134,201,138,173,118,68.8670960941617,83.7,81.7,120
