"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",100,352,254,458,284,170,133,109,98.7,80.8,106,99
"2",87.5650162951409,229,387,254,581,267,205.816137730108,98.8,247,191,85.5,193.457594140427
"3",130.625555884969,465,265,598.265045953157,303,292,221,233,116,102,99,107
"4",87,294.071206704389,202,499,398,486,323,347,121,183,254,290
"5",192,218,665,718.408599780313,522,207,143,168,141,151,184,418
"6",81.3172718018324,126,273.351136749237,463,406,206,195,154,86.7,71.8,66.8,68.1
"7",63.1668694607621,161,174,275,180,154,137,93.7,57.2,37.9135155860434,39.7,45.1
"8",48.2,71.7,97.2,203,421,310,207,104,85.4,96.1,67.4,187.802591059248
"9",120.944980582552,308.265108592829,365,432,469,364,277,96.7,86.6,49.2,64.4,81.5
"10",66.1439426645231,126,196,398,185,129,143.456850440698,81.8,43.5,42.9,39.9,32.9
"11",73.8,143,93,386,337,306,107.944417001863,57,37.2,40.7785167638301,42.7,69.8
"12",67.9,115,101.347710580092,479,367.24923081173,303,117,55.5,69.6,55,45.5,70.2
"13",51.6,57.6,204,222,286,187,118,98.7,154,98.1,74.966222328495,114
"14",76,142.209491910032,170,146,129,164,99,50.6,45.4,57.1,88,85
"15",124.84550700742,48.7,92.8,104,290,312,244,73.4687551525144,85.9,136,134,89
"16",73.7,96.8,132,154.471240868552,129,172,113,64.2,56.7,94.1,151,88
"17",67.7,62.3,314.164600908119,395,206,97.7925900571139,68.3,68.5,122,78.5,83.2,197.474891999389
"18",155,128,172,294,214,244,107,61.4,65.9,77,70.9,90.2
"19",106,160,167,209,342,286,259.096171802054,85.8,122,100,131,216
"20",345,127,174,303,336,132,103,87,222,164,99.1,224
"21",182,133,373.090347741306,412,430,240,198,270,225,229,135,173
"22",243,145,156,331,564.457637997433,526,441,143,166,259,278,124
"23",147,232,496,511,456,243,187.315810743132,149,121,908,921,137
"24",105,339.338739462063,244.863749498193,674,273.784664793256,92.5,95.7,105.079325572059,90.9,49.7,45.9,47
"25",57.9,173.199874995962,222,321.310355249101,188,136,271,152,59.7951949390822,158.530065170862,166,135
"26",172,320,233,154,124,132,101.751798428368,241,43.1719002429199,154,239,116
"27",210,111,166,188.128373257248,186,85,71.4,68.8,53.7,106.005043578106,111,81
"28",91.7,410.42177014531,343,499,249,181,103,155,78.9,105,177,224
"29",130,143,437,637,531,286,368,376,205,122,107,172
"30",195,167,438,814,336,469,244,216,129.808094045514,101.230041615129,106,92
"31",148,269,296,167,199,318.431797709517,192.224073007574,87.9,169,159,226,200
"32",147.359473385998,140,368,430,180.515354897848,199,145,121,73.2,105,109.947598780169,212
"33",120,176,303,277,147,152,145,108,63.4,74.4,139,112
"34",198.357700040209,228.797748291114,239,334,318,343,357,219,134,118,120,292
"35",64.7377010958265,161,201,236,162,154,166,121,58.2,38.7,37.1,53.3
"36",39.7994331812313,48.8,59.4047339514452,261,208,177.602772517129,75.8,45.7,40.7958843801723,34.5,46.1,44.7
"37",107.212366634393,62.7,267.740851774824,313,131,172,99.1,56.6,67,113,79.6,154.242012435496
"38",99.7,115,113,134,201,138,173,118,81.1,83.7,81.7,120
