,0,1,2,3,4,5,6,7,8,9,10,11
0,16.7,73.3,87.40896195112995,72.2,45.5,37.6,22.6,16.3,18.5,12.9,14.34118256188781,14.2
1,27.570278724196903,48.3,64.8,53.9,134.0,38.5,53.7,18.1,86.8,30.9,44.1923168996343,91.40883146624964
2,56.4,60.3,92.2,86.7,51.3,27.7,25.0,46.4,15.6,13.5,14.3,16.5
3,10.1,14.0,47.9,112.0,68.3,88.7,57.2,38.7,51.95693968991259,43.7,63.5,36.3
4,23.4,20.8,146.0,67.9,100.0,37.2,59.5,23.155407436096556,22.6,23.452324394843185,43.1,81.3
5,15.193734917160025,14.3,36.5,103.0,69.2,31.7,48.080790730521294,31.3,14.1,13.1,12.9,13.2
6,19.8,26.2,54.5,56.9,44.4,40.4,23.6,25.9,10.9,10.0,8.588296716521308,8.7
7,8.59,11.9,17.9,45.6,118.0,79.5,47.4,16.2,14.1,16.7,20.917619221504523,18.5
8,11.2,11.3,23.5,149.0,102.0,85.6,51.4,17.9,14.2,10.8,15.6,18.7
9,27.9,31.556319910544296,64.5,135.0,31.0,15.8,22.1,19.779147120319223,9.5,10.17803742915881,8.8,8.0
10,11.2,13.16609837008591,24.5,92.8,53.6,47.5,14.953244115641139,12.2,8.9,9.533800746939791,11.1,13.4
11,13.7,17.8,69.1,134.0,53.3,55.8,21.3,12.8,16.0,10.3,9.0,16.9
12,9.44,27.9,61.7,73.4,43.94680905831926,24.4,16.7,21.8,31.0,40.382763779629016,14.3,31.5
13,15.7,27.4,44.1,34.0,29.4,36.9,20.1,10.3,10.4,11.4,26.3,21.8
14,21.7,10.3,27.2,27.1,68.5,56.2,42.2,37.1,13.575268591266894,23.7,26.3,13.0
15,16.530688558732173,11.9,35.3,65.9,24.4,43.4,28.6,14.4,12.8,28.9,52.8,22.8
16,19.8,13.0,65.4,110.0,48.06047367308968,21.0,23.1,23.8,26.675127900945284,17.9,18.8,61.0
17,37.6,36.3,66.5,88.0,55.9,41.4,20.982242069510978,12.2,9.6,15.3,13.4,18.1
18,19.0,42.9,56.9,69.5,31.724551132726422,30.72392611272542,23.7,14.4,25.4,16.7,26.8,119.0
19,27.660248844235003,16.4,26.4,86.4,37.07822320977705,22.9,18.5,11.9,55.4,39.96396558477576,21.6,42.6
20,21.9,28.8,45.8,89.0,93.5,51.6,37.1,41.0,53.0,63.3,62.900098861874596,37.1
21,34.3,26.1,58.907405298581736,88.6,62.6,119.0,71.4,21.4,27.9,54.6,48.421541578340694,20.0
22,18.1,23.4,105.0,181.0,73.4,36.8,27.4,29.037539554456554,18.039162411869803,13.9,14.3,23.8
23,16.736207197243214,28.5,117.0,171.0,30.2,47.676202589929765,26.2,12.2,15.254109965228116,9.7,9.9,11.8
24,11.9,20.1,80.0,72.8,29.1,29.1,48.1,19.1,55.3,29.7,40.6,18.1
25,27.3,95.7,83.6,61.68599059971981,29.3,36.5,32.78890845429496,63.3,29.9,44.7,71.5,89.66177662893652
26,37.9,34.391578536376095,37.1,75.7,33.1,13.0,17.8,15.054228902803903,9.85,21.0,23.0,9.93
27,8.7,36.1,92.9,113.0,51.5,20.5,19.9,31.5,38.346621634492045,19.8,39.3,44.8
28,19.2,32.5,88.1,136.0,107.0,33.3,83.1,23.99510980857967,24.8,15.6,15.4,24.0
29,24.537632445331482,26.5,106.0,205.0,62.9,108.0,45.8,44.1,16.76163573067442,15.0,13.222005561310967,16.0
30,44.6,27.357459528696314,76.6,37.1,30.634577486695843,26.8,18.3,15.885116840189953,54.2,26.897302637554578,52.7,40.5
31,30.9,23.0,101.0,137.0,52.3023952310969,32.7,44.5,24.4,15.4,16.6,19.9,48.1
32,26.4,43.7,50.6,76.1,22.5,25.1184712357813,28.3,19.415158703146105,11.4,18.1,19.2,26.9
33,67.1,53.0,70.9,84.9,79.3,66.8,75.4,35.2,25.3,18.856338424206378,24.7,83.1
34,37.5,21.6,43.5,62.9,31.0,30.4,35.6,21.1,11.2,10.0,8.6,12.1
35,14.01632135958495,8.0,29.8,77.3,52.26677362291221,57.9,10.9,8.4,7.9,8.7,9.8,13.674848032317938
36,9.6,38.78871180756975,82.31366643204854,87.9,54.92576441985801,54.5,16.0,12.8,19.4,14.1,14.3,12.0
37,22.7,33.5,32.9,73.11331272215644,26.0,22.8,37.8,18.3,10.9,12.5,17.045983893496075,14.2
