41.3,203,NA,232,NA,102,NA,53.7,47.3,35.9,53.8,39.7
31.1,NA,NA,138,345,108,133,47.7,166,80.1,NA,91.4
NA,230,166,223,106,112,75.7,103,38.3,39.4,36.3,43.6
31.7,69.6,NA,334,198,NA,171,162,50.9,NA,NA,161
NA,NA,445,NA,297,104,95.9,94.2,74.3,NA,94.4,234
182,68,193,287,207,80,122,85.6,44.2,42,41.9,45.7
46.3,95.3,140,153,97,93.1,71.9,56.6,27.3,25.2,NA,24.3
23.8,38,65.4,NA,263,175,129,59.8,46.6,NA,40.3,51.6
NA,54.8,264,292,282,245,155,47.5,32.5,27.2,37.4,NA
81.2,71.6,153,264,NA,56.5,59.1,40.1,19.5,23.4,22,17.1
39.1,90.9,NA,270,153,144,41.7,30.6,15.4,20,NA,41.2
37.6,71.5,199,331,132,158,59,27,NA,24.6,19.7,37.8
28.6,NA,138,144,152,52.2,47.9,47.4,76.4,NA,NA,68.6
NA,59.3,97.3,NA,58.9,82.6,42.8,20.3,22.8,25.4,52,50
45.9,26.5,NA,NA,163,137,120,98.6,34.8,NA,68.6,35.2
30.8,40.4,89.7,132,52.7,NA,58.2,NA,18.5,55.8,NA,59.1
41.2,29.2,131,262,NA,NA,NA,NA,83.8,35.2,39.5,NA
96,NA,128,178,NA,114,47.8,27.9,NA,33.7,28.7,NA
NA,102,112,127,169,107,53.8,30,52.8,NA,58.9,196
NA,52.3,103,200,167,71.8,55.7,46.4,NA,NA,51.6,128
NA,86.5,127,286,221,131,102,128,121,133,70,111
141,93.5,95.7,210,156,393,273,NA,85.7,NA,169,66.9
74.2,NA,332,412,262,125,97.9,NA,48.2,43.4,46.9,68.8
46.4,118,288,434,91,36.5,NA,27.7,32.5,25.6,NA,28.7
34.2,52.7,186,149,76.5,72,160,66.5,145,90.7,100,75.8
95,238,172,101,NA,NA,55.3,160,NA,95.2,172,56.8
123,58.5,121,170,79.7,33.9,39.9,39.5,22.2,NA,61.1,43
45.8,106,239,333,106,65.8,42.4,82.1,NA,49.8,81.8,111
55.6,71.4,267,320,278,155,NA,213,NA,54.3,51.3,NA
96.6,81.9,300,536,NA,297,125,121,NA,40.2,68.6,45.3
102,NA,185,87.9,86.5,NA,47.8,42.9,NA,93.2,137,123
73.1,81.7,269,309,156,93.6,83.8,NA,33.2,48.7,45.8,141
73.1,118,177,NA,55.1,88.3,73.1,50.2,26.7,43.1,65.7,NA
210,142,177,219,190,194,246,NA,67.5,NA,67.4,203
108,80.4,126,150,82.1,90.8,92.8,NA,NA,22.5,21,34.2
25.1,23.3,78.1,184,104,131,30.2,NA,17.2,20.8,26.5,25.8
26.2,40.3,122,211,NA,118,53.1,27.6,40.9,59.2,NA,30.5
60.4,79,75.5,77,94.3,67.6,84.7,46.9,29.6,NA,NA,56.1
