,0,1,2,3,4,5,6,7,8,9,10,11
0,0.634,1.43,0.981,1.63,0.966,1.4,0.868,0.314,0.388,0.271,0.31028746936691515,0.21
1,0.3849957212261415,0.580062793581285,1.78,2.9163368139010295,2.73,1.0091777461949085,1.94,0.491,3.69,0.456,0.338,0.793
2,1.04,1.65,3.15,2.6369337983694776,1.13,0.98,0.692,2.38,0.6489865967849593,0.415,0.394,0.3378056843279412
3,0.357,0.31,2.39,4.57,1.52,2.4416031576300465,2.7,1.99,0.51,0.805,1.43,0.923
4,0.547,0.581,0.8962558501329805,2.69,3.11,0.817,1.81,0.989,1.52,0.835,0.654,2.42
5,1.48,0.588,1.86,4.28,1.71,0.734,1.74,1.61,0.616,0.524,0.422,0.38
6,0.3322060781783257,0.323,0.852,0.925,0.559,1.14,0.728,1.23,0.33004415290813555,0.34023942235567417,0.328,0.432
7,0.35866810539598215,0.472,1.31,2.72,3.89,2.59,1.21,0.5807200492141001,0.295,0.302,0.32424222901462385,0.428
8,0.3393023013883816,0.272,1.566999378646006,3.18,2.31,2.91,1.94,0.377,0.392,0.351,0.374,0.375
9,0.37,0.351,0.9883214715346349,1.1910440461442182,0.402,0.433,0.55,0.358,0.235,0.298,0.3201275932728098,0.26504861932581564
10,0.302,0.45,0.545,1.23,1.0,1.06,0.464,0.347,0.201,0.236,0.286,0.446
11,0.3234951835132771,0.422,1.63,3.25,1.89,2.38,0.663,0.302,0.34539635558944654,0.2685989521064483,0.274,0.307
12,0.253,0.58,0.8833393269367561,1.13,1.16,0.636,0.309,0.296,0.601,0.277,0.22,0.287
13,0.138,0.39,0.666,0.749,0.7,0.729,0.399,0.269,0.246,0.279,0.381,0.301
14,0.348,0.163,0.599,4.065255364003741,1.54,1.78,2.97,1.8,0.468,0.605,0.621,1.935465947650877
15,0.27053226032168626,0.338,0.816,1.79,1.3822216869311297,1.69,0.537,0.701,0.317,0.494,0.485,0.28
16,0.318,0.158,1.951876286162808,3.54,0.974,1.7086724978676158,0.917,0.7943632101076644,0.8754245493033991,0.686,0.505,1.69
17,0.996,0.732,1.32,1.38,0.727,1.37,0.518,0.414,0.287,0.38347925752529877,0.386,0.327
18,0.325,0.724,1.28,3.670921835563653,2.7,0.895,0.342,0.363,0.845,0.478,0.693,3.39
19,1.69,0.9425063139141109,0.725,5.23,2.32,1.0748731060648582,0.497,0.424,1.45,0.627,0.467,0.898
20,0.43415177107963643,0.611,1.4802857950801893,3.36,2.63,1.4623906095556165,1.2732000390358176,0.6993528067037051,0.7992491312474542,0.5416837948656203,0.591,0.761
21,0.63,0.689,0.674,1.5,1.17,2.1,2.07,2.15355438319231,0.595,1.0,1.3293669490792144,0.393
22,0.344,0.414,2.2,3.83,1.416173232763834,1.46,0.863,0.575,0.383,0.42,0.408,0.438
23,0.388,0.531,2.7,3.08,0.488,0.402,0.446,0.208,0.277,0.181,0.2689130393708433,0.239
24,0.194,0.5064948348207604,0.8526704660914652,1.0342639894729524,0.491,0.8997325364055933,1.68,0.47,1.69,0.858,0.833,0.506
25,1.12,1.74,1.39,0.819,0.583,0.974,2.1503841216818547,2.49,0.938,1.28,1.92,0.572
26,0.669,0.7871796439189626,1.38,2.58,0.49,0.238,0.387,0.373,0.257,0.388,0.3,0.23
27,0.237,0.668,2.11,2.21,1.04,0.375,0.52,0.4229727636724173,0.438,0.502,0.907,0.73
28,0.384,0.462,2.28,2.4,2.6,1.04,3.82,2.56,0.99,0.378,0.345,0.395
29,0.319,0.328,3.56,4.5,1.17,3.32,1.15,0.889,0.46,0.36883635620173794,0.367,0.348
30,0.537,0.762,1.1790487849362603,0.695,0.587,0.441,0.7524573966537274,0.413,1.41,0.6280475892963023,0.43760855343872285,0.879
31,0.32117781503429566,0.452,1.790401304415049,3.27,2.6673376626337872,0.898,1.65,0.5226825588821279,0.368,0.418,0.348,1.22
32,0.6836011849334314,1.02,1.04,1.51,0.464,1.49,0.791,0.256,0.269,0.407,0.323,0.413
33,0.5077823105906164,0.633,2.12,3.3790643863582726,2.09,2.24,3.19,1.07,0.44,0.446,0.729,1.85
34,0.822,0.9937559186942184,1.24,2.2,0.643,1.86,1.06,0.468,0.293,0.391,0.302,0.22530701164658576
35,0.245,0.229,0.558,1.92,0.609317663439466,1.35,0.225,0.2,0.204,0.2157153761125087,0.29,0.4561397396029441
36,0.27,0.342,1.42,2.343141085180421,0.466,2.74,0.686,0.4,0.2999875609087648,0.327,0.325,0.209
37,0.28386451289730247,0.573,0.7794642436012192,0.76,3.029132607629176,1.83,2.61,0.856,0.326,0.303,0.344,0.5493118882526202
