"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",100,352,254,458,393.661069482677,170,174.795760409446,109,98.7,80.8,41.7167759454132,99
"2",220.868405852691,391.717933063124,387,254,581,267,291,98.8,126.555398386825,191,85.5,138
"3",327,465,265,437,303,292,221,170.28346308665,116,102,57.7981244835819,107.445417191034
"4",87,185,179.695373600524,310.554538296977,398,486,323,347,121,126.868124868896,139.019736233934,290
"5",192,150.341860340493,227.496435325596,307,522,207,143,168,141,151,184,418
"6",323,126,314,311.703474148649,406,206,195,154,86.7,71.8,66.8,68.1
"7",74,161,174,275,318.333315635479,154,137,93.7,57.2,50,39.7,45.1
"8",48.2,71.7,97.2,203,421,310,210.646171770042,104,85.4,96.1,67.4,82.1
"9",58.1,104,365,432,469,364,277,96.7,86.6,75.6832996191181,64.4,95.4705673139924
"10",138,126,196,398,185,129,115,81.8,43.5,42.9,39.9,60.8702511823215
"11",73.8,143,93,386,337,222.054235694174,88,57,37.2,38.8,42.7,69.8
"12",67.9,115,295,479,271,303,117,55.5,71.5719352526887,55,45.5,70.2
"13",51.6,57.6,204,222,286,187,118,98.7,154,96.5602623934296,82.4,114
"14",98.4474206536852,118,170,146,129,164,100.70696731747,50.6,45.4,57.1,88,85
"15",75.5,48.7,92.8,104,157.38329575294,312,244,210,85.9,136,134,89
"16",73.7,96.8,132,210,129,172,113,64.2,56.7,94.1,151,88
"17",67.7,62.3,186,395,206,100,71.2897451034135,68.5,60.6731033142065,78.5,83.2,175
"18",155,128,172,294,214,244,107,61.4,65.9,63.3395596542583,70.9,90.2
"19",106,160,167,209,342,286,152,85.8,122,100,113.783317362475,222.04233863691
"20",345,127,174,303,336,132,103,87,222,159.374501698186,99.1,224
"21",182,133,202,307.454895432725,430,240,198,116.990195593722,225,229,135,173
"22",243,145,156,318.027393085244,460.177249127597,526,441,143,166,259,278,150.412256581686
"23",147,232,496,511,456,243,240,149,121,908,398.556360307639,137
"24",105,232.182765511061,437.030561762536,674,223,107.588285729589,95.7,67.2,90.9,332.69906832796,45.9,47
"25",57.9,173.563038827721,222,255,188,136,271,152,118.154554289959,183,166,135
"26",172,320,233,218.022562541195,124,132,157.823086871961,118.918543312142,129,154,239,116
"27",210,212.442475810048,166,255,186,85,71.4,68.8,53.7,107,111,81
"28",91.7,194,343,499,249,113.329726373061,103,155,78.9,105,135.947025311601,224
"29",130,143,345.239806509046,637,531,286,368,376,217.908469547083,122,107,172
"30",195,224.923159885877,438,814,336,469,244,216,210,86.6,106,92
"31",148,140.604813419207,296,167,199,189,94.5,87.9,169,159,226,200
"32",118,140,368,430,316,220.981283060247,145,121,73.2,105,93.1,212
"33",120,176,303,277,147,152,145,104.268285588085,63.4,97.0450662640796,139,290.687696478906
"34",348,225,239,334,318,343,357,219,134,118,148.055277728392,292
"35",182,144.97032749524,201,236,162,154,166,121,58.2,38.7,37.1,94.5869881378853
"36",46.2,48.8,107,261,208,225,75.8,52.7202446719019,31.4,34.5,46.1,44.7
"37",46.2,62.7,180,313,131,172,103.115603653497,56.6,67,113,79.6,67.9
"38",99.7,115,113,134,201,138,173,118,81.1,83.7,81.7,120
