"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",3.70542428700282,40.9,48.85,38.3708873355545,80,40.9790086816813,22.6,16.3,18.5,12.9,26,14.2
"2",36.55,42.5467618686615,64.8,53.9,134,62.7722792709306,23.8,31.35,15.5730510667987,30.9,16.1,47.3
"3",23.1539279079927,31.15,77.0654575169003,82.95,93.1866219495531,63.6,25,46.4,15.6,13.5,14.3,16.5
"4",10.1,34.5670352265029,119.1,112,68.3,88.7,38.9417734255925,41.3666666666667,16.3270494094797,25.9,63.5,29.7933486199701
"5",23.4,20.8,68.7376439983597,107.5,100,37.2,35.4447957568379,36.3333333333333,22.6,23.08558439795,38.2,24.75
"6",44.1,14.3,36.5,103,74.3196971539359,38.8,51.9,31.3,14.1,13.1,12.9,13.2
"7",19.8,26.2,54.5,56.9,64.3775928991553,40.4,23.6,21.9318090249417,14.1,10,14.3669626941487,15.85
"8",8.59,11.9,43.0054637447493,102.95,73.2,32.2,33.7636745062833,16.2,14.1,16.7,15.8,18.5
"9",11.2,11.3,23.5,149,67.3930822876203,24,51.4,17.9,14.2,10.8,15.6,18.7
"10",27.9,20.7,64.5,135,31,15.8,29.4269319927495,15.05,15.0428566406006,9.9,13.35,14.8509143863152
"11",24.2115364461977,19.25,24.5,92.8,53.6,47.5,17.9,12.2,8.9,9,11.1,13.4
"12",13.7,17.8,69.1,134,53.3,55.8,21.3,12.8,16,10.3,9,16.9
"13",16.3666666666667,14.5814650580252,55.1333333333333,77.7381891052574,54.6377344910785,55.9333333333333,30.6456962688734,20.9,31,17.1,14.3,31.5
"14",19.0333333333333,14.9740884284412,41.1666666666667,50.8522439477274,45.3361473588617,56.0666666666667,38.6876820890728,29,10.4,13.5179912596076,20.3,21.8
"15",21.7,10.3,27.2,44.0369129224739,26.9,56.2,42.2,37.1,16.2,23.7,26.3,13
"16",15.6855084736297,11.65,35.3,65.9,24.4,35.9670832381216,32.65,14.4,12.8,28.9,52.8,22.8
"17",19.8,13,49.7928225396,76.95,40.15,31.992154789532,23.2682504096339,13.3,55.7,17.9,18.8,61
"18",19.4,24.7482059750416,66.5,88,55.9,41.4,20.4,19.4947625302278,40.55,15.3,13.4,18.1
"19",19,42.9,56.9,69.5,79.3,40.4,23.7,14.4,31.921541287685,25.85,18.111655869871,30.35
"20",45.2,36.0142275299522,51.35,86.4,65,22.9,18.5,11.9,55.4,42.0010622493412,27.2,42.6
"21",21.9,28.8,41.5066492847933,87.5,93.5,51.6,38.5875480109434,16.65,53,63.3,27.6,37.1
"22",31.3843289667248,26.1,31.4,88.6,62.6,119,71.4,12.9548804281816,33.4,54.6,35.6670951232795,30.45
"23",26.8333333333333,27.3,91.2848446925022,181,73.4,36.8,27.4,18.5,13.8,13.9,14.3,23.8
"24",19.3666666666667,29.4838567415184,117,138.501513253478,51.25,28.5480816165749,37.75,12.2,13.6,9.7,9.9,11.8
"25",11.9,20.1,102.323783907258,139.233333333333,49.7310366885432,25.55,48.1,19.1,55.3,30.5330176629233,40.7,18.1
"26",27.3,95.7,100.72143240149,107.466666666667,29.3,36.5,27.7083617665495,17.2,29.9,44.7,71.5,31.3590474891817
"27",37.9,61.1188931756306,88.25,75.7,33.1,13,17.8,21.4429106805859,23.25,33.0691902170663,55.4,33.6
"28",8.7,36.1,92.9,113,51.5,20.5,19.9,31.5,16.6,19.8,39.3,44.8
"29",17.6,31.8366640793634,88.1,136,107,33.3,83.1,68.6,21.8916722876709,17.4,15.4,24
"30",26.5,26.5,106,205,62.9,108,45.8,29.2463532860604,21.6666666666667,15,29,16
"31",44.6,70.1,76.6,37.1,33.5,60.2133010806331,45.15,25.1559230923548,18.5333333333333,39.6,52.7,40.5
"32",30.9,23,101,137,67.2,32.7,44.5,24.4,15.4,16.6,19.9,48.1
"33",26.4,43.7,83.8307179788688,110.95,75.6483074438,49.75,28.3,23.1,11.4,18.1,19.2,26.9
"34",67.1,53,70.9,84.9,79.3,66.8,75.4,35.2,25.3,19.1,24.7,83.1
"35",38.35,27.0170317993381,50.35,69.8229129018793,63.1398413915657,62.35,51.7386655614445,27.7333333333333,11.2,9.1148470027594,17.25,12.1
"36",9.6,8,45.5413867182978,75.4,40.3,57.9,38.1659541071503,20.2666666666667,7.9,8.7,9.8,9.8
"37",9.6,15.7,40.3,87.9,46.1290142730732,40.35,16,12.8,9.4414847599991,8.7,14.3,12
"38",22.7,33.5,32.9,30,26,22.8,37.8,18.3,4.53732142368062,8.7,10.4,14.2
