"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",0.634,0.363536230605864,1.83463559839608,1.63,0.966,1.4,0.868,0.314,0.388,0.353849902668815,0.271943393871207,0.21
"2",0.236,0.508,2.02507529639736,2.36220893369825,0.748957026882617,1.40746775721535,1.94,0.491,3.69,1.41737950198447,0.457587408137529,0.793
"3",1.89818682403126,0.821460378009028,4.14561280358655,4.18031356244353,2.19317531695504,3.16349357338055,2.23165207690162,0.709526415743923,0.358,0.415,0.394,0.355
"4",0.357,0.436008123037968,4.75115970544839,4.57,1.52,3.08,2.7,1.99,0.51,0.805,1.43,0.923
"5",0.547,0.581,5.06084782370002,5.55398822745446,3.19311861394936,5.25254660490078,1.81,0.989,1.52,0.835,0.654,2.42
"6",1.48,0.588,1.86,4.28,1.71,0.734,1.74,1.61,0.47049240554055,0.318327090188756,0.422,0.38
"7",0.347,0.323,1.81381721831146,1.13067528736568,0.580279835399308,1.05032881012044,0.728,1.23,0.41,0.435,0.328,0.432
"8",0.5,0.472,2.32138135758655,2.56238151124889,2.06475113766607,1.35115018115205,0.381088134291165,0.45756812700873,0.295,0.443755960819046,0.303051309775293,0.428
"9",0.387,0.272,2.51,3.18,2.31,1.46093486260161,0.412052597021495,0.377,0.38324524135371,0.479812357420586,0.374,0.375
"10",0.562317684801915,0.209140195080386,1.52,1.72,0.402,0.433,0.55,0.358,0.235,0.298,0.18040848766639,0.174909188034188
"11",0.302,0.227913278490289,1.31902935172472,1.23,1,1.06,0.464,0.316546220125402,0.205999803137884,0.236,0.286,0.241125642460741
"12",0.309112562029533,0.385296197868646,1.63,1.78495647373209,0.713963847923745,2.38,0.663,0.302,0.432,0.367367431785286,0.265922506922029,0.353095651072707
"13",0.253,0.58,1.5,1.13,1.16,0.636,0.309,0.296,0.601,0.280396230127059,0.284743016764372,0.287
"14",0.138,0.39,0.666,1.48224815667462,0.851207224191096,0.680964782110982,0.15183642741619,0.269,0.246,0.279,0.381,0.301
"15",0.697185374106941,0.735609203647316,0.694877271030434,1.0123849776597,1.54,1.78,2.97,1.8,0.468,0.605,0.621,0.3
"16",0.25559381696114,0.338,1.65772733998052,1.79199463398776,1.44397816756582,0.96487317277505,0.272139783104585,0.319999041783528,0.317,0.494,0.247007978148492,0.167199499331893
"17",1.40488930159283,0.789593987143355,3.2693295004231,3.54,0.974,0.427,0.917,1.74,1.58,0.686,0.505,1.69
"18",0.238983606535148,0.291796936244336,1.32,1.38,0.727,1.37,0.518,0.414,0.287,0.284022083072815,0.253955835002275,0.327
"19",0.325,0.724,0.994445203516876,1.16,2.7,0.895,0.342,0.363,0.845,0.478,0.693,3.39
"20",0.446358769289276,1.05195800125113,2.64639586535144,1.99361821856475,2.10391600250227,0.666,0.497,0.424,1.45,0.627,0.467,0.898
"21",1.37134223048629,0.586793711126686,1.49,4.27121952996976,1.58445622576456,0.680111619714145,1.7364303696606,1.43,0.469527184870852,0.588949772671635,0.591,0.761
"22",0.63,0.669399961151799,0.646299659744222,1.5,1.17,2.1,2.07,0.443,0.595,1,0.733,0.393
"23",0.344,0.414,2.50839383316114,2.81963891951488,1.88,1.46,0.863,0.575,0.383,0.42,0.408,0.438
"24",0.791696076981721,0.285774047584294,2.7,3.08,0.488,0.402,0.446,0.208,0.277,0.181,0.254,0.239
"25",0.142860821478296,0.333033793725381,1.03,0.846,0.491,0.852,1.68,0.47,1.69,0.858,0.833,0.506
"26",0.528771255527246,0.389503673735924,1.39,0.819,0.583,0.974,1.07384771375854,0.636348772335463,0.938,1.28,1.92,0.572
"27",0.669,0.376,1.38,2.58,0.49,0.238,0.387,0.373,0.223178410585814,0.150286719622188,0.3,0.23
"28",1.01210361666778,0.333775654704183,3.15352032600326,2.80014654500185,0.741301602641576,0.469524137427152,0.58547698004549,0.242937862151362,0.438,0.502,0.296664504742529,0.347957895117474
"29",0.384,0.462,2.28,1.70698749793542,1.56066464245324,0.399315893657723,0.884653326218457,0.483382397585665,1.24152751462528,0.378,0.399857482296555,1.18279615991639
"30",0.319,0.328,3.56,4.5,1.17,3.20824092698262,1.21304291983722,0.889,0.672091347477381,0.782345123238065,0.367,0.348
"31",0.81174345763915,0.357615376025595,1.13,0.695,0.587,0.441,0.371,0.413,1.41,1.75,1.35,0.879
"32",0.382,0.452,2.61,3.27,1.88,0.898,1.65,0.658,0.368,0.418,0.348,0.469157485203883
"33",0.778,1.02,1.18319006081643,1.38016701744167,0.464,1.21600618001172,0.713481746402048,0.256,0.269,0.159520654301692,0.408416831385908,0.172616551548883
"34",1.63,0.718100105933771,1.44678142193351,1.92,2.09,2.24,3.19,0.829313736581118,0.596731778499328,3.51404125669965,0.447552596555565,1.85
"35",0.822,0.347,2.22194683498196,2.60565717119984,0.643,0.632962486544204,0.665890165973293,0.468,0.293,0.391,0.302,0.318
"36",0.245,0.16506217253496,1.37594006721965,1.92,1.1,1.35,0.225,0.2,0.204,0.291172316635892,0.255174339738917,0.267
"37",0.385246977884081,0.21253421952302,1.42,3.01907835729566,1.80497811433153,2.74,0.686,0.4,0.321,0.457850020520344,0.292234551844153,0.209
"38",0.519720587855547,0.552223716381418,0.518,0.76,0.909,1.83,2.61,0.856,0.326,0.303,0.344,0.33
