"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",16.7,73.3,50.5,30.1018974330625,49.251194701238,37.6,31.175160469889,16.3,18.5,12.9,26,14.2
"2",24.7867740529702,48.3,64.8,53.9,134,38.5,53.7,18.1,86.8,30.9,16.1,47.3
"3",56.4,60.3,92.2,86.7,51.3,27.7,25,46.4,15.6,13.5,14.3,25.2605081622101
"4",10.1,14,47.9,42.9631691028391,68.3,88.7,52.2814306029842,30.1618763940956,18.8,43.7,63.5,51.0355182731724
"5",23.4,20.8,146,67.9,100,37.2,59.5,32.5,22.6,24.2465190204617,43.1,81.3
"6",44.1,14.3,36.5,103,73.2570872054784,31.7,51.9,31.3,14.1,13.1,12.9,13.2
"7",19.8,26.2,28.4992948169406,56.9,44.4,40.4,23.6,13.8763934189086,10.9,10,9.3,8.7
"8",10.7120332143319,11.9,17.9,45.6,118,79.5,47.4,19.3375266713336,14.1,11.2319976650144,15.8,18.5
"9",11.2,2.54771205774474,23.5,149,102,85.6,40.892447150343,17.9,9.89675107125104,10.8,12.9062192758542,18.7
"10",10.1055455014801,20.7,64.5,94.7452364339525,31,15.8,22.1,15.8,9.5,9.5,8.8,8
"11",11.2,33.2,24.5,92.8,53.6,47.5,17.9,12.2,8.9,9,11.1,13.4
"12",13.7,17.8,69.1,134,53.3,30.3657814006661,21.3,12.8,16,10.3,9,16.9
"13",9.44,27.9,44.1080153686419,59.1617345031307,28.3486054977583,22.9882996459551,16.7,21.8,17.1544451738972,17.1,14.3,31.5
"14",16.2059127992556,27.4,44.1,34,29.4,36.9,20.1,10.3,10.4,11.4,26.3,21.8
"15",10.3742122602337,14.178562213564,27.2,27.1,68.5,54.5843208949093,42.2,17.1685926189711,16.2,23.7,26.3,13
"16",9.22,11.9,35.3,65.9,24.4,43.4,28.6,14.4,12.8,9.71870036789882,15.2335947028595,12.1921328589993
"17",19.8,29.6943029653861,65.4,61.0011644041173,51.9,21,23.1,23.8,55.7,17.9,18.8,12.9495186028726
"18",15.7778261372924,36.3,66.5,55.1385065222,55.9,41.4,20.4,12.2,9.6,15.3,13.4,18.1
"19",19,42.9,56.9,69.5,79.3,37.4121676864051,23.7,11.9306955782531,25.4,16.7,26.8,119
"20",45.2,16.4,41.2125062402393,86.4,65,22.9,18.5,11.9,55.4,36.4,21.6,42.6
"21",26.7129522391906,28.8,45.8,89,93.5,51.6,37.1,41,53,63.3,27.6,37.1
"22",34.3,26.1,31.4,80.8169102585329,62.6,119,53.3766375486636,21.4,27.9,43.1904145151391,56.7,20
"23",18.1,23.4,105,181,73.4,36.8,27.4,18.5,13.8,13.9,14.3,9.81364271959501
"24",15.6,28.5,117,171,30.2,14.6,26.2,12.2,13.6,9.7,9.9,11.8
"25",11.9,47.9275592589702,80,72.8,20.5847368111425,29.1,48.1,19.1,55.3,29.7,40.6,18.1
"26",31.742328685185,95.7,62.5762679738624,46.6,29.3,36.5,46.4587022000656,63.3,29.9,33.0111855959617,71.5,25.6695344132731
"27",5.88626985522965,13.9,37.1,75.7,33.1,19.3193910028111,22.0560180445765,30.2545049031245,9.85,21,23,9.93
"28",8.7,36.1,92.9,90.5742129989732,51.5,20.5,19.9,31.5,16.6,19.8,39.3,22.1456651965007
"29",19.2,32.5,88.1,136,107,33.3,83.1,68.6,24.8,15.6,15.4,24
"30",26.5,26.5,103.797484529578,205,62.9,15.9457003867372,36.8578728733732,44.1,30.449384873409,15,29,16
"31",44.6,70.1,76.6,37.1,20.0330697475088,26.8,18.3,18.1,54.2,39.6,52.7,40.5
"32",30.9,52.2371620141626,101,137,67.2,32.7,44.5,24.4,23.4205252736134,16.6,19.9,48.1
"33",26.4,43.7,57.8041158524699,76.1,22.5,41.7,28.3,23.1,11.4,18.1,19.2,26.9
"34",67.1,53,54.4790373906483,84.9,33.0625704416861,44.8336334999489,75.4,35.2,25.3,19.1,24.7,83.1
"35",37.5,21.6,43.5,62.9,31,30.4,35.6,21.1,11.2,9.44502945422895,8.6,12.1
"36",7.23002634738169,8,35.3395521392445,77.3,40.3,57.9,31.2163192708332,8.4,7.9,8.7,9.8,9.8
"37",9.6,15.7,40.5300407727299,87.9,22,54.5,32.7527729629253,12.8,19.4,14.1,9.1564179785376,12
"38",22.7,33.5,32.9,44.5072597179546,26,35.5802808273756,37.8,13.790341928599,10.9,7.80190928245602,10.4,14.2
