,0,1,2,3,4,5,6,7,8,9,10,11
0,100.0,154.7072294924845,254.0,458.0,284.0,170.0,133.0,109.15954903003298,98.7,80.8,106.0,99.0
1,73.8,136.42742806043847,387.0,254.0,581.0,267.0,291.0,98.8,247.0,191.0,85.5,138.0
2,327.0,163.1317332786758,265.0,437.0,303.0,292.0,221.0,233.0,116.0,102.0,99.0,107.0
3,87.0,185.0,202.0,499.0,398.0,486.0,323.0,347.0,121.0,183.0,159.60832732630965,290.0
4,163.64910606996463,218.0,302.72830453095634,307.0,522.0,207.0,143.0,168.0,141.0,151.0,184.0,418.0
5,323.0,126.0,314.0,463.0,406.0,206.0,195.0,154.0,86.7,71.8,66.8,68.1
6,151.8687819979438,161.0,174.0,275.0,180.0,154.0,137.0,99.7403824465895,56.949592598639924,50.0,39.7,45.1
7,48.2,104.31972602016745,97.2,203.0,421.0,310.0,207.0,104.0,97.60511102199564,96.1,67.4,82.1
8,58.1,104.0,365.0,432.0,469.0,364.0,277.0,96.7,119.96921914150204,49.2,64.4,81.5
9,138.0,126.0,205.32667134395086,398.0,272.38470670758767,214.95679787562088,115.0,75.12602874951767,43.5,42.9,39.9,32.9
10,73.8,143.0,229.9022842852381,386.0,337.0,306.0,88.0,57.0,37.2,63.625379980337684,42.7,69.8
11,67.9,115.0,295.0,479.0,271.0,303.0,117.0,55.5,69.6,55.0,45.5,70.2
12,51.6,57.6,204.0,222.0,286.0,187.0,118.0,91.74212862055882,154.0,98.1,82.4,114.0
13,76.0,118.0,170.0,146.0,179.02578497429218,164.0,104.73047430164465,50.6,45.4,91.01194869604589,88.0,85.0
14,75.5,130.16838987660023,92.8,104.0,290.0,281.4627916958323,244.0,119.64453714225193,85.9,136.0,134.0,89.0
15,73.7,129.14346973356075,132.0,210.0,129.0,172.0,113.0,64.2,56.7,94.1,151.0,94.33253777503671
16,67.7,62.3,186.0,395.0,312.0619814222935,224.19649541883106,68.3,68.5,122.0,78.5,83.2,175.0
17,155.0,128.0,199.84884965712962,294.0,214.0,244.0,107.0,61.4,65.9,77.0,70.9,90.2
18,106.0,160.0,167.0,209.0,342.0,286.0,152.0,85.8,122.0,100.0,115.41108129014667,216.0
19,345.0,127.0,200.76450000442767,303.0,336.0,255.7045614819707,103.0,87.0,222.0,164.0,133.5934931845667,224.0
20,182.0,133.0,202.0,412.0,430.0,279.73134614492005,198.0,270.0,225.0,229.0,135.0,173.0
21,243.0,145.0,156.0,306.18672628332905,291.0,526.0,441.0,177.41195078742936,166.0,259.0,278.0,124.0
22,145.79207262570958,232.0,496.0,511.0,456.0,243.0,240.0,225.71934522623462,121.0,908.0,921.0,137.0
23,133.8995273090837,257.0,388.0,674.0,223.0,92.5,95.7,67.2,90.9,49.7,45.9,47.0
24,57.9,76.7,222.0,294.79638473257364,330.1415955251805,136.0,271.0,152.0,263.0,155.58068927611217,166.0,129.91345138275787
25,143.03540216298333,320.0,266.86770651838094,154.0,252.21288173423738,132.0,92.0,241.0,129.0,154.0,239.0,116.0
26,72.46822286440718,111.0,166.0,255.0,186.0,85.0,71.4,68.8,53.7,107.0,111.0,81.0
27,91.7,194.0,343.0,499.0,249.0,181.0,158.5977638417647,155.0,78.9,105.0,177.0,224.0
28,130.0,143.0,437.0,637.0,531.0,286.0,218.9521502927874,171.85296647703427,205.0,122.0,107.0,172.0
29,195.0,167.0,438.0,814.0,336.0,469.0,244.0,216.0,210.0,86.6,106.0,92.0
30,126.05511991149672,269.0,296.0,167.0,199.0,189.0,94.5,204.49122646332665,169.0,159.0,226.0,143.67861649527345
31,154.50524049186953,140.0,368.0,459.04822008246947,316.0,199.0,173.6549170243168,121.0,73.2,105.0,136.84873929580436,212.0
32,120.0,176.0,303.0,277.0,147.0,152.0,145.0,122.13874308144656,63.4,74.4,139.0,112.0
33,348.0,225.0,239.0,334.0,318.0,343.0,357.0,219.0,134.0,118.0,120.0,292.0
34,182.0,161.0,201.0,236.0,162.0,154.0,166.0,121.0,58.2,38.7,37.1,53.3
35,46.2,48.8,107.0,261.0,208.0,225.0,75.8,45.7,31.4,110.18889703971085,86.10597803151526,44.7
36,46.2,62.7,180.0,313.0,131.0,172.0,99.1,56.6,67.0,113.0,79.6,67.9
37,88.49374724822619,115.0,113.0,134.0,201.0,138.0,173.0,118.0,81.1,83.7,81.7,120.0
