"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",0.634,1.43,0.981,1.63,1.56403292308193,1.4,0.868,0.314,0.388,0.271,0.326,0.21
"2",0.236,0.508,2.28484824272313,1.46,0.641866220377138,1.46,1.94,0.491,3.69,0.456,0.338,0.793
"3",0.217314320086015,1.65,3.15,2.74,1.13,0.98,0.61578215198586,0.287180913930625,0.358,0.415,0.394,0.329981915526055
"4",0.87092936610608,0.87092936610608,2.39,4.57,1.52,3.08,2.7,1.99,0.51,0.805,1.43,0.923
"5",0.547,0.581,5.12,2.69,2.74158114978129,0.817,1.81,0.989,1.52,0.609564319472648,0.654,2.42
"6",1.48,0.514800032815059,1.86,4.28,1.71,0.734,1.8792479074001,1.61,0.616,0.524,0.422,0.38
"7",0.347,0.323,0.852,0.925,0.559,1.14,0.728,1.23,0.41,0.435,0.328,0.432
"8",0.5,0.472,1.31,2.72,3.89,2.59,1.21,0.506,0.295,0.302,0.664889247833067,0.428
"9",0.387,0.272,2.51,3.18,2.31,2.91,1.94,0.377,0.392,0.310022020078772,0.374,0.375
"10",0.37,0.351,1.52,1.72,0.402,1.38347770005035,0.55,0.358,0.191686669284085,0.151682494824798,0.279,0.227
"11",0.302,0.45,0.545,1.23,1,1.06,0.464,0.183978314820471,0.201,0.236,0.286,0.446
"12",0.414,0.422,1.63,3.50042835689988,1.89,2.38,0.663,0.302,0.432,0.477662619535296,0.274,0.307
"13",0.20931967547473,0.58,1.5,1.13,1.16,0.636,0.309,0.296,0.601,0.277,0.22,0.926057796432994
"14",0.138,0.39,0.666,0.749,0.7,0.729,0.399,0.269,0.246,0.279,0.381,0.301
"15",0.348,0.163,0.599,0.947990426199657,1.54,1.78,2.97,1.8,0.468,0.605,0.621,0.411627421902482
"16",0.338,0.338,0.816,1.79,0.62,1.69,0.537,0.701,0.317,0.494,0.485,0.28
"17",1.36135207525901,0.158,1.35,3.54,0.974,0.427,1.72859326936844,1.74,0.566616809702399,0.686,0.505,1.69
"18",0.996,1.47087857755048,1.32,1.38,1.60874302177963,1.37,0.518,0.254090952250094,0.287,0.384642874015278,0.386,0.327
"19",0.325,0.724,1.28,1.16,2.7,0.895,0.342,0.363,0.845,0.306167002263232,0.693,0.249005388029943
"20",1.69,0.521156375425798,0.725,5.23,2.32,0.666,0.497,1.62987900340124,1.45,0.627,0.467,0.384691938690977
"21",1.56410838817623,0.482334354056219,0.670993243448382,3.36,2.63,1.1,0.885,1.43,1.34198648689676,0.588922120577795,0.591,0.356035436787179
"22",0.63,0.689,0.674,0.880186046511628,1.17,2.1,2.07,0.443,0.595,1,0.733,0.393
"23",0.423413359164307,0.431595259824486,2.2,3.83,1.88,1.46,0.863,0.308866749921789,0.441822635649711,0.42,0.408,0.313980437834401
"24",0.157396875576524,0.531,2.7,3.08,0.488,0.402,0.446,0.208,0.232600489552463,0.181,0.219959158598525,0.239
"25",0.938457578995448,0.388598109826445,1.03,0.846,0.491,0.852,1.48401640366792,1.19727597510988,1.69,0.830071279934524,0.833,0.357481072365022
"26",1.12,1.03500751297867,1.39,0.819,0.583,0.974,0.975,2.49,0.938,1.91324952878066,1.92,0.572
"27",0.124371767694695,0.419585257991826,1.38,2.43375253223131,0.49,0.238,0.387,0.373,0.257,0.388,0.3,0.23
"28",0.188414869927298,0.668,2.09060726014559,2.21,1.04,0.375,0.52,0.565069933358192,0.438,0.903811105522945,0.907,0.73
"29",0.384,0.462,2.28,2.4,2.6,1.04,3.82,0.783870144709303,0.99,0.378,0.345,0.395
"30",0.319,0.328,3.56,4.5,2.40235319991203,3.32,1.15,0.889,0.46,0.364,0.367,0.348
"31",0.537,0.762,1.2647556568603,0.695,0.587,1.33634559970145,0.371,0.413,1.41,1.75,1.35,0.879
"32",0.249019468203211,0.452,2.61,3.27,1.88,0.898,1.65,0.693975884741863,0.368,0.418,0.348,1.22
"33",0.778,1.48192964967246,1.04,1.51,1.62082990334195,1.49,0.791,0.256,0.269,0.407,0.323,0.413
"34",1.63,0.633,2.12,2.87699586430533,2.09,2.24,3.19,1.07,0.44,0.446,0.44757361082208,1.85
"35",0.822,0.347,1.34310811367516,2.11870575678335,3.2975187455383,1.86,1.06,0.468,0.293,0.391,0.302,0.318
"36",0.245,0.229,0.558,1.92,1.1,1.35,0.225,0.2,0.204,0.262,0.401666456255523,0.267
"37",0.448110425193865,0.342,1.42,2.24,3.48629910800827,2.74,1.08442722896915,0.4,0.321,0.327,0.325,0.209
"38",0.255,0.594919678714859,0.518,0.76,0.909,1.83,2.61,0.856,0.513755020080321,0.303,0.344,0.33
