0.634,1.43,0.981,1.63,0.966,NA,0.48849,0.314,0.388,NA,0.35663,0.21
0.236,0.508,1.78,NA,1.27973,1.46,1.94,0.491,3.69,0.456,0.338,0.793
1.04,1.65,3.15,2.74,1.13,NA,1.37432,2.38,0.358,0.415,0.394,0.355
0.357,0.31,2.39,4.57,1.52,3.08,2.7,1.99,0.51,0.805,1.43,0.923
0.547,0.581,5.12,2.69,3.11,0.817,1.81,0.989,1.52,NA,0.847469999999999,2.42
1.48,0.588,1.86,NA,1.9444,0.734,1.74,1.61,0.616,0.524,NA,0.71414
0.347,0.323,0.852,NA,1.15515,1.14,0.728,1.23,0.41,0.435,NA,0.37268
0.5,0.472,1.31,NA,1.43465,2.59,1.21,0.506,NA,0.41311,0.372,0.428
0.387,NA,2.0613,3.18,2.31,2.91,1.94,0.377,NA,0.39529,0.374,0.375
0.37,0.351,1.52,1.72,0.402,0.433,0.55,0.358,NA,0.35759,NA,0.32169
0.302,0.45,0.545,1.23,NA,0.84776,0.464,NA,0.36142,NA,0.29834,0.31457
0.414,0.422,NA,2.63544,1.89,2.38,0.663,0.302,0.432,0.265,0.274,NA
0.253,0.58,NA,2.12809,1.16,0.636,0.309,0.296,0.601,0.277,0.22,0.287
0.138,0.39,0.666,0.749,0.7,0.729,0.399,0.269,NA,0.36332,0.381,0.301
0.348,0.163,0.599,0.539,1.54,1.78,2.97,NA,1.00325,0.605,0.621,0.3
0.338,0.338,0.816,1.79,0.62,1.69,0.537,0.701,0.317,0.494,0.485,0.28
0.318,0.158,1.35,3.54,0.974,0.427,0.917,1.74,1.58,0.686,0.505,1.69
0.52862,NA,NA,1.78706,NA,0.93733,0.518,0.414,0.287,0.487,0.386,0.327
0.325,0.724,1.28,1.16,2.7,0.895,0.342,0.363,0.845,0.478,0.693,3.39
1.69,0.468,0.725,NA,2.04788,0.666,0.497,0.424,1.45,0.627,0.467,0.898
0.496,NA,1.92564,3.36,2.63,1.1,0.885,1.43,1.23,0.938,0.591,0.761
0.52616,NA,1.75466,NA,1.17,2.1,NA,1.16059,1.04245,NA,0.733,0.393
0.344,NA,1.46728,3.83,1.88,1.46,0.863,0.575,0.383,0.42,0.408,0.438
NA,0.44101,1.43368,NA,0.488,0.402,0.446,0.208,0.277,0.181,0.254,0.239
0.194,NA,1.84129,0.846,NA,1.71618,1.68,NA,1.74517,0.858,NA,0.95786
1.12,1.74,1.39,0.819,0.583,0.974,0.975,2.49,0.938,1.28,1.92,0.572
0.669,0.376,1.38,2.58,0.49,0.238,0.387,NA,0.32686,0.388,0.3,0.23
0.237,0.668,2.11,2.21,1.04,0.375,0.52,0.754,0.438,0.502,0.907,0.73
0.70663,NA,1.42767,NA,2.6,NA,1.23063,2.56,0.99,0.378,0.345,0.395
NA,NA,1.46756,4.5,1.17,3.32,1.15,0.889,0.46,NA,0.46068,0.348
0.53048,0.66802,NA,0.695,0.587,NA,1.1725,1.49704,NA,1.75,1.35,0.879
0.382,0.452,2.61,3.27,1.88,NA,1.65,0.658,0.368,0.418,0.348,1.22
NA,0.59126,NA,NA,1.02902,1.45038,0.67219,NA,0.269,0.407,0.323,0.413
0.38634,0.4472,NA,1.92,2.09,2.24,3.19,1.07,NA,0.65583,0.729,1.85
0.822,NA,1.25687,2.2,0.643,1.86,1.06,0.468,0.293,NA,0.34841,0.318
0.245,NA,1.21992,1.92,1.1,1.35,0.225,0.2,0.204,0.262,0.29,0.267
0.27,0.342,NA,1.97373,0.466,NA,1.19695,0.4,0.321,0.327,0.325,0.209
0.255,NA,1.54085,0.76,NA,1.88494,2.61,0.856,0.326,0.303,0.344,0.33
