"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",100,352,254,458,284,170,133,109,98.7,80.8,50.0724877459826,69.1582005038665
"2",73.8,229,353.209947602934,493.773952638467,581,267,291,98.8,247,191,85.5,138
"3",327,465,265,437,303,292,221,233,141.378674570956,75.655451498331,99,107
"4",87,211.491586480939,339.073249735088,499,398,486,323,347,121,183,254,290
"5",192,218,421.696453148974,613.362311004319,456.516844465996,286.991443267497,143,168,141,151,184,418
"6",255.554614469601,232.155855580558,314,361.637925974851,309.379787895551,206,136.351465238,127.907123712239,86.7,71.8,66.8,68.1
"7",74,161,174,275,180,154,137,93.7,57.2,50,39.7,45.1
"8",48.2,71.7,97.2,211.539060893367,252.520769913046,310,207,104,85.4,96.1,67.4,82.1
"9",52.839795793224,157.65529814961,365,432,469,364,277,96.7,86.6,49.2,64.4,79.7270854610572
"10",94.9784777112213,113.067923173355,196,398,185,169.867346155916,102.767426674768,81.8,43.5,32.5103529826533,40.8966752338928,54.2017748626085
"11",60.5231057143742,36.2495767629461,93,276.693260032679,374.21490199326,306,88,57,37.2,38.8,42.7,69.8
"12",67.9,115,295,342.579646238453,383.305432168528,273.498119865497,152.246683661959,55.5,69.6,55,44.1202187827383,37.7723037424086
"13",57.1897436784123,117.431567521321,204,222,286,187,118,98.7,154,98.1,82.4,114
"14",76,118,170,146,129,164,99,50.6,45.4,57.1,88,85
"15",75.5,48.7,92.8,104,290,312,244,142.224020416289,150.809341791935,136,134,89
"16",73.7,96.8,132,210,129,172,113,64.2,60.3043789561833,97.4473440269365,100.70285486866,105.763805915879
"17",67.7,62.3,186,395,206,100,68.3,68.5,122,78.5,83.2,175
"18",155,128,172,294,214,244,107,61.4,66.6739261824835,58.9660509287359,70.9,90.2
"19",106,160,152.200465097625,151.092849816474,208.084798138312,179.775399591522,152,85.8,122,100,131,216
"20",345,127,174,303,336,132,103,87,222,164,99.1,224
"21",182,133,167.455993466804,314.014061108939,430,292.457897569198,141.466074235658,165.699513495068,178.193377868313,166.017677737433,139.253365465182,173
"22",243,145,156,331,291,526,441,143,166,259,278,124
"23",147,232,496,511,456,243,240,149,121,908,921,137
"24",105,257,388,674,362.185313791184,75.7222816171041,95.7,67.2,90.9,250.306096630397,36.2149115932755,47
"25",50.2794067162019,105.118202764601,156.20364427469,241.502983203478,188,136,271,152,263,183,166,135
"26",172,320,233,154,124,132,92,143.145477833711,186.011296459094,154,187.146522696728,226.311854006479
"27",210,111,166,255,186,85,71.4,68.8,77.2686685092954,75.6430569745729,111,81
"28",98.8110385519024,165.935094717991,343,499,249,181,103,155,78.9,105,177,224
"29",136.962658612541,202.920850618935,437,637,501.631493463486,375.915661596985,368,275.323065409506,226.340015330784,122,107,172
"30",195,167,438,546.875395859407,639.64568251449,469,272.914649016762,193.57629382929,210,86.6,106,92
"31",148,269,296,167,199,189,94.5,87.9,113.237739503315,187.141037677854,226,200
"32",119.142839962191,231.5546521081,368,430,316,199,145,105.136946402904,99.9716477565761,105,113.052292187453,90.5118828912996
"33",120,176,303,277,147,152,145,108,63.4,74.4,139,112
"34",158.397632663384,225,238.180255175811,206.743608336418,231.251797752313,199.996036280524,215.496084721255,220.55706379831,134,120.624521791125,191.556501513527,292
"35",209.686840551744,161.201283702503,184.398172644286,236,162,154,166,121,58.2,38.7,37.1,53.3
"36",74.5683370772635,76.5060482183422,164.765930306098,190.681700079091,208,225,133.242137610352,26.1213888583501,31.4,34.5,32.0000809116127,32.0935339280553
"37",22.9561616150778,72.4689927520461,122.845439914335,144.920033202097,131,172,99.1,56.6,67,69.7216397281937,82.627884581356,67.9
"38",99.7,115,113,134,201,138,173,118,81.1,83.7,81.7,120
