"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",41.3,203,131,232,129,102,70.5,53.7,47.3,35.9,16.9887868295004,39.7
"2",31.1,128,218,138,345,194.337858864473,133,47.7,166,84.5246187554087,36.8,91.4
"3",186,230,166,223,106,112,75.7,103,38.3,39.4,36.3,43.6
"4",31.7,69.6,139,334,198,238,171,114.643932894577,50.9,107,159,161
"5",88.9,128,445,181,181.029384617153,104,95.9,94.2,74.3,67.8,94.4,234
"6",98.555094116508,68,193,182.7417031803,207,80,122,85.6,44.2,42,41.9,45.7
"7",46.3,95.3,140,153,176.448593633826,93.1,71.9,56.6,27.3,25.2,19.9,56.146979834357
"8",23.8,38,65.4,133,263,175,129,59.8,46.6,54.2,40.3,51.6
"9",66.2663974468419,54.8,264,293.056945864369,282,245,125.813284167569,47.5,32.5,36.5969736118684,37.4,47.3
"10",81.2,71.6,153,264,75,127.892124131284,55.8608570049753,40.1,19.5,23.4,22,17.1
"11",39.1,90.9,61.5,270,153,144,41.7,21.9813669467565,15.4,20,25.7,41.2
"12",37.6,71.5,199,218.681883231644,132,158,59,27,19.0771550278276,24.6,19.7,37.8
"13",35.3213305351914,47.1,138,144,152,126.717942960472,47.9,28.4685528913529,20.6722074072503,38.7,32.6,68.6
"14",32.1,59.3,97.3,74.9,58.9,82.6,42.8,21.5566370892093,22.8,25.4,52,50
"15",45.9,26.5,51.1,47,163,137,120,63.3792949048908,34.8,69.9,68.6,73.4149049704577
"16",30.8,40.4,89.7,113.122859760907,52.7,98.8,58.2,32.3394270531269,18.5,55.8,94.6,59.1
"17",41.2,29.2,131,262,110,43.3,45.3,17.2688436168553,13.8130525661347,35.2,39.5,132
"18",96,79.7,128,178,109,114,47.8,27.9,27.2,33.7,28.7,36.8
"19",51.1,102,112,127,169,107,53.8,42.7086245607178,52.8,75.18927505325,58.9,196
"20",158,52.3,111.035911087211,200,167,172.815119737756,55.7,46.4,131,87.8,88.9127704927279,128
"21",81.2,86.5,127,286,221,231.585895509298,102,128,121,133,70,111
"22",141,93.5,95.7,210,220.784780243607,393,273,164.692393699281,85.7,158,169,66.9
"23",74.2,107,332,412,262,233.869084233166,97.9,59.1,48.2,43.4,46.9,68.8
"24",46.4,118,288,434,91,147.458559500642,51.5,27.7,32.5,25.6,22.6,28.7
"25",12.805326913815,52.7,186,230.121883359989,101.813742153127,72,160,66.5,74.0425020685919,90.7,102.332382641443,75.8
"26",95,238,172,101,62,71.6,55.3,160,98.3155759389768,95.2,172,56.8
"27",35.5705571255483,58.5,121,170,79.7,33.9,39.9,71.7008299292447,22.2,54.1,61.1,56.2182963064919
"28",45.8,106,239,333,106,106.346964066286,42.4,82.1,45.1,49.8,81.8,111
"29",55.6,71.4,267,320,278,155,245,213,93.9,54.3,51.3,83.4779101223954
"30",96.6,144.685796265244,300,298.04417499673,164,297,125,121,92.1,40.2,68.6,45.3
"31",102,177,185,87.9,57.851210959265,86.3,47.8,42.9,112,93.2,137,123
"32",73.1,81.7,269,309,156,170.325586029559,83.8,55.4,33.2,48.7,45.8,141
"33",73.1,118,177,182,55.1,88.3,73.1,50.2,26.7,43.1,65.7,72.1
"34",210,142,177,219,190,194,246,119,67.5,80.9569586692448,67.4,203
"35",108,80.4,126,173.204337666586,83.2216476682246,90.8,92.8,60,27.3,22.5,21,34.2
"36",25.1,23.3,78.1,184,104,131,30.2,21.3,17.2,20.8,26.5,25.8
"37",26.2,65.4808933196574,122,211,62.9,118,53.1,54.510395236531,40.9,59.2,42.4,30.5
"38",60.4,79,75.5,77,94.3,67.6,37.1360139014724,46.9,29.6,39.6117922485486,27,56.1
