"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",60.5939049167005,73.3,50.5,72.2,45.5,37.6,22.6,49.850304754165,18.5,14.503860219423,26,14.2
"2",10.5,48.3,35.6793922769263,53.9,86.0039820672295,38.5,53.7,18.1,86.8,30.9,16.1,47.3
"3",56.4,60.3,47.0047276853253,86.7,42.3507942511347,27.7,25,46.4,15.6,13.5,14.3,16.5
"4",10.1,14,47.9,112,68.3,88.7,57.2,38.7,18.8,43.7,63.5,36.3
"5",28.0042580942317,20.8,146,172.756047328985,117.681231150535,37.2,59.5,51.3090167816331,72.9623633133315,38.3,43.1,81.3
"6",44.1,14.3,36.5,93.7015747446173,69.2,31.7,51.9,31.3,14.1,13.1,12.9,13.2
"7",19.8,26.2,54.5,107.218099583167,44.4,40.4,23.6,25.9,10.9,10,15.1674384776187,8.7
"8",8.59,11.9,17.9,45.6,118,79.5,47.4,16.2,14.1,25.238764551258,15.8,20.7421451112477
"9",11.2,21.9756805604018,87.9027222416073,149,102,85.6,51.4,36.5708495363668,22.5217679516083,10.8,15.6,18.7
"10",27.9,20.7,104.962451757783,135,31,15.8,23.5044122739651,10.9448026619227,9.5,9.5,8.8,8
"11",11.2,33.2,24.5,29.4588624620437,53.6,47.5,17.9,12.2,8.9,9,11.1,13.4
"12",13.7,17.8,69.1,134,53.3,55.8,26.9823294566915,12.8,16,10.3,9,16.9
"13",11.8983536373822,15.3824019400411,61.7,73.4,50,24.4,16.7,21.8,31,17.1,14.3,31.5
"14",15.7,27.4,44.1,34,29.4,36.9,20.1,10.3,10.4,11.4,26.3,12.9155778894472
"15",21.7,11.1744772382665,27.2,27.1,68.5,74.6530202052259,42.2,37.1,16.2,23.7,26.3,19.4775317998705
"16",9.22,11.9,35.3,65.9,24.4,43.4,28.6,22.9983436532508,12.8,25.9697058823529,52.8,22.8
"17",19.8,13,65.4,110,68.2122148779018,21,23.1,29.7405256867652,55.7,17.9,18.8,61
"18",37.6,36.3,66.5,47.6478873239437,41.2014084507042,41.4,28.1683098591549,12.2,9.6,15.3,36.8570422535211,18.1
"19",19,42.9,56.9,69.5,79.3,40.4,23.7,14.4,25.4,16.7,20.020586671631,119
"20",45.2,16.4,26.4,86.4,65,22.9,18.5,11.9,55.4,36.4,21.6,42.6
"21",21.9,28.8,45.8,60.8249584937951,93.5,51.6,37.1,41,53,63.3,27.6,37.1
"22",34.3,26.1,31.4,123.767646378153,62.6,119,71.4,21.4,20.77528349919,54.6,56.7,40.1139782457764
"23",18.1,23.4,105,181,73.4,36.8,34.7808547905813,16.4994998683864,20.624374835483,13.9,14.3,23.8
"24",15.6,18.8385483562657,117,171,30.2,14.6,26.2,12.2,13.6,11.1904197500894,9.9,11.8
"25",21.9830166146997,26.5466744559366,80,240.96768212267,29.1,29.1,48.1,19.1,55.3,29.7,40.6,16.6281792341959
"26",27.3,95.7,83.6,35.0945945945946,29.3,25.3513513513514,24.1,17.1216216216216,29.9,44.7,71.5,22.4
"27",8.43701454494809,13.9,37.1,75.7,33.1,13,17.8,15.3,9.85,21,6.66570762390926,9.93
"28",8.7,36.1,92.9,113,51.5,34.0725733121839,19.9,31.5,43.2889251097419,19.8,19.9687622280422,44.8
"29",19.2,32.5,87.6266388218641,136,78.1790227763801,33.3,83.1,68.6,24.8,15.6,15.4,24
"30",26.5,26.5,106,205,90.471803182086,108,45.8,44.1,27.1585150265174,15,29,16
"31",44.6,70.1,76.6,37.1,33.5,26.8,18.3,18.1,54.2,39.6,75.5857142857143,40.5
"32",30.9,23,101,137,67.2,78.6053009023739,44.5,24.4,22.539154380609,16.6,19.9,48.1
"33",26.4,43.7,50.6,43.5664022490497,22.5,41.7,28.3,23.1,13.3261936291211,18.1,19.2,26.9
"34",32.7478966763661,53,70.9,84.9,79.3,66.8,75.4,35.2,25.3,19.1,24.7,83.1
"35",37.5,28.9752500788327,146.923347273873,188.969022253257,31,30.4,35.6,21.1,13.2978200844884,13.2978200844884,8.6,12.1
"36",9.6,8,51.9080766503732,77.3,40.3,57.9,10.9,8.4,7.9,8.7,9.8,24.720579078049
"37",9.6,15.7,40.3,74.8885510878542,22,54.5,16,12.8,19.4,14.1,14.3,12
"38",22.7,33.5,32.9,30,16.5276869901703,22.8,37.8,18.3,10.9,12.5,10.4,14.2
