"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",16.7,73.3,50.5,72.2,64.2510765437344,37.6,22.6,16.3,10.668555620135,12.9,26,14.2
"2",10.5,15.7958021927841,64.8,53.9,134,38.5,53.7,18.1,86.8,30.9,16.1,47.3
"3",56.4,60.3,92.2,86.7,51.3,27.7,25,42.0720535476748,17.7059993694848,13.5,14.3,16.5
"4",10.1,14,47.9,112,68.3,88.7,57.2,38.7,18.8,43.7,63.5,36.3
"5",23.4,79.6513055735346,146,67.9,40.3605940376506,107.2676341483,59.5,32.5,30.2326123344803,38.3,43.1,81.3
"6",7.51665724485386,14.3,36.5,78.4681208053691,69.2,31.7,51.9,31.3,14.1,7.24820520039479,12.9,13.2
"7",19.8,26.2,54.5,56.9,44.4,22.9279244905148,23.6,25.9,10.9,6.94159840006457,9.3,8.7
"8",8.59,11.9,17.9,45.6,118,79.5,47.4,16.2,18.8400550458716,16.7,30.5860152905199,18.5
"9",11.2,11.3,58.7463541666667,149,102,85.6,51.4,16.559375,14.2,10.8,19.3192708333333,18.7
"10",27.9,20.7,37.6790250722989,135,31,26.0290480863592,22.1,15.8,9.5,9.5,8.8,8
"11",11.2,33.2,37.2559935639582,92.8,53.6,47.5,17.9,12.2,8.9,9,11.1,13.4
"12",13.7,42.9525,48.1999416733709,134,69.345,55.8,21.3,12.8,16,10.3,9,16.9
"13",9.44,27.9,61.7,93.9101775704898,50,24.4,16.7,21.8,10.5563265298215,17.1,14.3,31.5
"14",15.7,27.4,44.1,34,13.8840194604302,36.9,20.1,10.3,10.4,11.4,11.8476966062338,21.8
"15",21.7,10.3,27.2,27.1,68.5,56.2,42.2,37.1,16.2,23.7,26.3,13
"16",9.22,11.9,35.3,65.9,24.4,43.4,28.6,14.4,12.8,28.9,52.8,22.8
"17",19.8,13,65.4,110,51.9,21,23.1,21.1087744319279,55.7,17.9,18.8,61
"18",37.6,36.3,54.6709104209979,195.880145324164,55.9,41.4,20.4,12.2,9.6,15.3,13.4,18.1
"19",19,49.1580182529335,56.9,69.5,79.3,40.4,69.9342372881356,32.6483441981747,25.4,16.7,26.8,119
"20",45.2,16.4,26.4,86.4,65,101.016410510659,19.0169062964799,11.9,13.7828953891919,36.4,21.6,42.6
"21",21.9,28.8,45.8,89,93.5,51.6,37.1,41,53,63.3,27.6,19.4927988681915
"22",34.3,14.7721893491124,31.4,118.177514792899,62.6,119,71.4,21.4,27.9,54.6,56.7,20
"23",18.1,23.4,53.270796460177,181,73.4,36.8,27.4,18.5,13.8,13.9,14.3,23.8
"24",15.6,28.5,117,171,47.0434096686788,37.0548162131005,26.2,12.2,13.6,11.2186191578725,9.9,11.8
"25",11.9,20.1,80,72.8,29.1,26.7987853504792,48.1,8.82328438483138,9.83579242899236,29.7,7.1598783122812,18.1
"26",27.3,95.7,83.6,46.6,34.095026642984,36.5,24.1,15.4756086894352,29.9,44.7,71.5,22.4
"27",37.9,13.9,37.1,112.186244328659,34.4220232598665,27.1132929045881,17.8,15.3,17.019474139616,21,23,9.93
"28",8.7,36.1,77.3836712553122,113,51.5,20.5,19.9,31.5,13.2396645356148,19.8,39.3,44.8
"29",13.0277796232145,32.5,88.1,136,107,33.3,83.1,68.6,24.8,12.5625017795283,15.4,24
"30",53.1058586310496,26.5,106,205,62.9,49.544621791218,45.8,30.0742855329958,31.1,15,29,16
"31",44.6,70.1,76.6,37.1,33.5,35.8630017452007,18.3,11.7511883409404,54.2,43.9198952879581,52.7,40.5
"32",30.9,23,101,137,67.2,40.9170068641213,28.9308027781007,24.4,15.4,16.6,19.9,48.1
"33",26.4,43.7,97.5552179494993,76.1,22.5,41.7,28.3,23.1,11.3397518300273,18.1,19.2,9.8389023231119
"34",67.1,53,61.3470621310093,84.9,79.3,43.5574922687658,75.4,35.2,25.3,19.1,24.7,83.1
"35",37.5,24.0540893906827,43.5,156.874496026191,31,30.4,25.6809360161395,21.1,11.0393163870283,10,8.6,9.29626643118171
"36",9.6,8,29.8,77.3,40.3,57.9,10.9,8.4,7.9,8.7,9.8,9.8
"37",9.6,15.7,36.8808358263077,87.9,22,54.5,16,12.8,13.3732209228538,30.1942253648808,55.1645363067718,12
"38",17.0053678072869,33.5,32.9,30,26,22.8,37.8,18.3,10.9,12.5,10.4,14.2
