100,352,254,NA,189.736801147461,NA,149.931533813477,118.205520629883,61.8968658447266,NA,106,99
NA,104.521461486816,NA,567.691955566406,581,267,NA,299.935577392578,247,191,85.5,138
327,465,265,437,303,292,221,233,116,102,99,107
87,185,202,499,398,NA,313.24560546875,347,121,183,254,290
192,218,665,NA,279.737548828125,207,143,168,141,151,184,418
323,126,NA,401.887817382812,406,206,195,154,86.7,71.8,66.8,68.1
74,161,174,275,180,154,137,93.7,57.2,50,39.7,45.1
48.2,71.7,NA,242.938583374023,421,NA,130.101119995117,104,85.4,96.1,67.4,82.1
58.1,NA,108.340072631836,287.848236083984,382.637023925781,NA,123.286285400391,NA,86.6,49.2,64.4,81.5
138,126,196,NA,NA,103.58570098877,115,81.8,43.5,NA,37.1088409423828,32.9
73.8,143,NA,266.112121582031,NA,335.233642578125,88,57,NA,63.5126953125,42.7,69.8
67.9,115,295,479,271,303,117,55.5,69.6,55,45.5,70.2
51.6,NA,107.330024719238,222,NA,308.583038330078,118,98.7,154,98.1,82.4,114
76,118,170,146,129,NA,103.947883605957,50.6,45.4,57.1,88,NA
75.5,NA,204.767501831055,NA,397.911163330078,312,244,210,85.9,NA,86.5604858398438,119.928009033203
73.7,96.8,132,210,129,172,113,64.2,56.7,94.1,151,88
67.7,62.3,186,NA,228.925750732422,138.542694091797,NA,68.5,122,78.5,83.2,175
155,128,172,294,214,244,107,61.4,65.9,77,70.9,90.2
106,160,167,209,342,NA,101.35807800293,NA,83.8594512939453,100,131,216
345,127,174,303,336,132,103,NA,130.541366577148,164,NA,144.387344360352
NA,337.664001464844,NA,412,430,240,198,270,225,NA,204.746383666992,173
243,145,156,331,291,526,NA,233.790313720703,166,259,278,124
147,232,496,511,456,243,240,149,NA,122.433288574219,106.264572143555,NA
105,257,388,674,223,NA,111.321510314941,67.2,90.9,49.7,45.9,47
57.9,76.7,222,255,188,136,271,152,NA,100.323280334473,166,135
172,NA,239.512680053711,154,124,132,92,241,129,154,239,116
210,111,166,255,186,85,71.4,68.8,53.7,NA,48.2164001464844,81
91.7,194,343,499,249,NA,190.890731811523,155,78.9,NA,110.224174499512,224
130,143,437,637,531,286,NA,184.362319946289,205,122,107,172
NA,196.965515136719,423.720977783203,NA,336,469,244,216,210,86.6,106,92
148,269,296,NA,127.79557800293,189,94.5,NA,124.191650390625,159,NA,148.717178344727
118,140,368,430,NA,288.505187988281,145,121,NA,87.0422439575195,93.1,212
120,176,303,277,147,152,145,108,63.4,74.4,139,112
213.660003662109,NA,239,334,318,343,357,219,134,118,120,292
182,161,201,236,162,154,166,121,58.2,38.7,37.1,53.3
46.2,48.8,NA,330.668304443359,208,225,75.8,45.7,31.4,NA,41.5767822265625,44.7
64.0258865356445,NA,180,313,NA,229.418395996094,91.9130935668945,NA,116.669631958008,NA,NA,155.380706787109
99.7,115,113,134,201,138,173,118,81.1,83.7,81.7,120
