NA,NA,NA,239.051068126631,129,102,70.5,53.7,47.3,35.9,53.8,39.7
131.269101374055,116.345227487036,331.400373243765,NA,345,108,NA,81.1378212355248,166,80.1,36.8,91.4
186,230,166,223,106,NA,77.6519924016827,103,38.3,39.4,36.3,43.6
31.7,69.6,139,NA,188.224343893859,238,171,162,50.9,107,159,161
88.9,128,445,181,297,104,95.9,94.2,74.3,67.8,94.4,234
182,68,193,287,207,NA,109.098126489604,85.6,NA,52.8880029042252,NA,73.8109759812074
NA,95.111280961128,140,153,97,93.1,71.9,56.6,27.3,NA,29.8487907024926,53.9906718352205
NA,80.2997813336129,262.219639928885,NA,263,175,129,59.8,46.6,NA,40.3813591526483,NA
45.5,54.8,264,292,NA,245,NA,56.383173642729,NA,44.0457261949511,37.4,47.3
81.2,71.6,NA,225.064961424424,92.6835319092427,123.713495520253,NA,27.4182416611077,NA,23.4,22,17.1
39.1,NA,120.617596253024,270,NA,148.77471677186,41.7,NA,40.7011791424386,20,25.7,41.2
37.6,NA,190.656009737697,NA,149.154853117923,158,59,27,34,24.6,19.7,37.8
66.7613307926939,NA,136.354876758763,NA,98.1481832954424,NA,47.9,47.4,76.4,38.7,32.6,68.6
32.1,59.3,97.3,74.9,58.9,82.6,NA,27.7491546163969,22.8,25.4,NA,57.0233819434704
45.9,26.5,51.1,47,163,137,NA,66.8035546892988,110.345864929338,NA,NA,100.978630739186
NA,71.9377943498176,89.7,132,52.7,98.8,NA,48.0483057878999,18.5,55.8,94.6,59.1
41.2,29.2,131,262,110,43.3,45.3,41.6,83.8,35.2,NA,84.2103450869073
96,NA,138.978195655752,178,109,114,47.8,27.9,27.2,33.7,28.7,36.8
51.1,102,NA,236.885635945842,169,107,53.8,30,52.8,37.8,58.9,196
NA,82.335480411588,103,NA,86.9709717301014,71.8,55.7,46.4,131,87.8,51.6,128
92.4504359744873,NA,127,286,NA,152.233162419367,86.8083316997066,NA,82.4305239273833,NA,NA,129.465118887594
141,93.5,NA,153.369426735293,156,393,273,69.2,85.7,158,169,66.9
74.2,107,332,412,262,125,97.9,59.1,48.2,43.4,46.9,68.8
46.4,NA,232.188849974877,434,91,36.5,NA,41.5420006585241,32.5,25.6,NA,79.5033350673922
NA,135.483388540236,NA,202.651994338193,76.5,72,160,66.5,NA,74.6163756124413,NA,106.586805178861
95,238,NA,256.177971095346,62,71.6,55.3,160,78.4,95.2,172,NA
123,NA,123.570670836362,NA,76.5815819799501,33.9,39.9,39.5,22.2,NA,38.0958599399596,58.7257190062954
45.8,106,239,333,106,NA,84.1982747242608,82.1,45.1,49.8,81.8,111
NA,75.2977764848103,267,320,278,155,245,213,93.9,54.3,51.3,92.8
96.6,81.9,300,536,164,297,125,121,NA,111.199613865977,68.6,45.3
102,177,185,87.9,86.5,86.3,47.8,42.9,112,93.2,137,123
NA,81.7,269,309,NA,122.799931732405,83.8,55.4,33.2,48.7,NA,51.5953566336407
51.7120038069947,172.56101654006,NA,182,55.1,88.3,73.1,50.2,NA,NA,81.3653916609803,72.1
210,142,177,219,190,194,NA,105.858559284081,99.5139606652282,100.736902994741,NA,203
NA,99.5383970897717,126,150,NA,92.0745802158204,92.8,60,27.3,22.5,NA,52.0388538460767
25.1,NA,110.859008415668,184,104,131,30.2,21.3,NA,40.0518444807223,26.5,25.8
NA,43.8598940551399,122,211,62.9,118,NA,49.6197780652295,23.8148919172686,NA,42.4,30.5
60.4,79,75.5,77,NA,89.5739339318042,84.7,46.9,NA,26.5651506653545,27,56.1
