NA,128.244,206.504,298.62,NA,170,133,109,98.7,80.8,NA,103.887
73.8,NA,174.002,NA,430.27,267,291,98.8,NA,138.868,85.5,138
NA,133.974,NA,437,303,292,221,233,116,102,NA,217.894
87,185,202,499,398,486,323,347,121,183,254,290
192,NA,224.912,307,522,207,143,168,NA,169.364,225.734,NA
323,NA,319.484,463,406,206,195,154,86.7,71.8,66.8,68.1
74,161,174,NA,180.68,154,137,93.7,57.2,50,39.7,45.1
110.112,NA,NA,309.83,421,310,207,104,85.4,96.1,67.4,82.1
58.1,104,365,432,469,364,277,96.7,86.6,49.2,64.4,81.5
138,NA,182.13,398,NA,154.215,115,NA,73.4219999999999,NA,47.758,32.9
73.8,143,93,386,337,306,88,NA,97.813,38.8,42.7,69.8
102.716,NA,295,479,271,303,117,55.5,69.6,55,45.5,70.2
101.849,NA,204,222,NA,211.27,118,NA,99.528,98.1,82.4,114
76,NA,179.198,146,129,164,99,50.6,45.4,57.1,88,85
75.5,48.7,92.8,104,290,312,NA,133.196,85.9,136,134,89
73.7,NA,180.102,210,129,172,113,64.2,56.7,NA,96.856,88
NA,168.353,186,395,206,100,68.3,68.5,122,78.5,83.2,175
155,128,172,294,214,244,107,61.4,65.9,77,70.9,NA
NA,104.047,167,209,342,286,152,85.8,122,NA,99.647,132.792
345,127,174,303,NA,267.68,103,NA,145.362,164,99.1,224
182,133,202,412,430,240,NA,149.802,225,229,135,173
243,145,NA,341.68,291,NA,245.537,143,166,259,NA,222.24
147,232,496,511,456,243,NA,197.632,121,908,921,137
105,257,388,674,223,92.5,95.7,67.2,90.9,49.7,45.9,47
150.656,NA,222,255,188,136,NA,155.707,263,183,NA,204.8
172,320,233,154,124,132,NA,124.653,129,154,239,116
85.026,NA,166,255,NA,186.755,71.4,68.8,NA,74.471,111,81
NA,123.773,343,499,249,181,103,155,78.9,105,177,224
130,143,437,637,531,286,NA,217.701,205,122,NA,258.552
195,167,438,814,NA,288.96,217.298,NA,210,86.6,106,92
148,269,NA,430.62,287.82,NA,NA,122.176,169,159,226,NA
118,140,368,430,316,NA,173.135,121,73.2,NA,125.704,145.945
NA,123.571,303,277,147,152,145,108,63.4,74.4,139,112
NA,147.039,NA,334,318,343,357,219,134,118,120,292
95.966,140.164,NA,309.41,NA,154,166,121,58.2,38.7,37.1,53.3
46.2,48.8,107,261,208,225,75.8,45.7,31.4,34.5,46.1,44.7
46.2,62.7,180,313,131,172,99.1,56.6,NA,55.199,79.6,67.9
99.7,NA,219.77,314.4,NA,138,173,118,81.1,83.7,81.7,120
