16.7,73.3,NA,57.9449796653313,45.5,NA,25.1763166451111,16.3,NA,15.9036571567582,26,14.2
10.5,NA,71.9689512628369,80.1560325985093,NA,38.5,53.7,18.1,86.8,NA,31.2967316954802,47.3
56.4,60.3,92.2,86.7,51.3,27.7,25,46.4,15.6,13.5,14.3,16.5
NA,41.8050216246552,47.9,112,68.3,88.7,57.2,38.7,18.8,43.7,63.5,36.3
23.4,NA,66.1438927297562,67.9,100,37.2,59.5,32.5,22.6,38.3,43.1,81.3
44.1,14.3,36.5,NA,103.895079279597,31.7,51.9,31.3,NA,14.6954220188783,12.9,13.2
19.8,26.2,54.5,NA,35.5296622791491,NA,38.0251231808487,NA,11.0595009551357,10,9.3,8.7
8.59,NA,28.1009795285173,45.6,118,79.5,NA,28.7104010098015,14.1,16.7,15.8,18.5
29.4354413607713,NA,NA,57.8476985179125,NA,77.4822910587667,51.4,NA,26.7602445272257,10.8,15.6,18.7
NA,NA,NA,135,31,15.8,22.1,15.8,NA,11.1685526504217,10.7500516696372,NA
22.6055425907294,19.9069910566063,55.5643912623691,96.6640508596921,NA,47.5,NA,13.4734769760701,8.9,9,11.1,13.4
13.7,17.8,69.1,134,53.3,55.8,21.3,12.8,16,10.3,NA,23.8925625612448
9.44,27.9,61.7,73.4,50,24.4,16.7,21.8,31,NA,27.8073085837286,31.5
15.7,27.4,44.1,34,29.4,36.9,20.1,10.3,10.4,11.4,26.3,21.8
21.7,10.3,27.2,27.1,68.5,56.2,42.2,37.1,16.2,NA,39.7353957438411,13
9.22,11.9,35.3,NA,34.6583669156322,43.4,NA,24.2126277398,12.8,28.9,52.8,22.8
19.8,13,NA,95.5656027073732,NA,43.0277362633082,23.1,23.8,55.7,17.9,18.8,61
37.6,36.3,66.5,88,55.9,41.4,20.4,12.2,NA,14.4633749001179,NA,14.6132981657698
19,42.9,56.9,NA,46.1031888375295,40.4,23.7,14.4,25.4,NA,19.3957011120859,119
45.2,16.4,26.4,86.4,65,22.9,18.5,11.9,55.4,36.4,21.6,42.6
NA,27.284572895738,45.8,89,93.5,51.6,37.1,41,53,63.3,27.6,37.1
34.3,26.1,NA,81.4813340838146,62.6,119,71.4,21.4,27.9,54.6,56.7,20
18.1,23.4,105,181,73.4,36.8,27.4,18.5,13.8,13.9,14.3,23.8
15.6,28.5,117,171,30.2,14.6,26.2,12.2,13.6,9.7,9.9,11.8
11.9,20.1,80,72.8,29.1,29.1,48.1,19.1,NA,29.4313259775422,40.6,18.1
27.3,95.7,83.6,46.6,NA,85.1874717719165,24.1,63.3,29.9,44.7,71.5,22.4
NA,24.7681251064478,37.1,75.7,33.1,13,17.8,15.3,9.85,21,23,9.93
8.7,36.1,92.9,113,51.5,20.5,19.9,31.5,16.6,19.8,39.3,44.8
19.2,NA,99.8398990043286,NA,106.848528238691,33.3,83.1,68.6,NA,13.5796209469187,15.4,24
16.3767366764652,NA,106,NA,48.5844069672345,22.4161864675155,NA,44.1,31.1,15,29,16
15.8392401872813,26.2510822187354,NA,37.1,33.5,26.8,18.3,NA,36.8834584206814,39.6,52.7,40.5
NA,23,NA,147.773145280766,67.2,32.7,44.5,24.4,15.4,16.6,19.9,48.1
26.4,NA,48.4149689255845,76.1,22.5,41.7,28.3,23.1,11.4,18.1,NA,12.3056203651346
67.1,53,70.9,84.9,79.3,66.8,75.4,35.2,25.3,19.1,NA,63.1637093825581
37.5,21.6,43.5,62.9,31,30.4,35.6,21.1,NA,13.5392265723447,8.6,12.1
33.4097758382261,NA,29.8,77.3,40.3,NA,19.2187727803593,8.4,NA,10.1609526477685,9.8,9.8
NA,16.4828726012446,NA,87.2448123576428,22,54.5,NA,19.208583353052,19.4,14.1,NA,62.2300108081937
22.7,33.5,32.9,30,26,22.8,NA,30.5009551350005,10.9,NA,23.6952395638764,14.2
