100,NA,338.74,458,284,170,133,109,98.7,80.8,106,99
NA,138.043,387,254,581,267,291,98.8,247,191,85.5,138
NA,158.967,265,437,303,292,221,233,116,102,NA,211.892
87,185,202,499,398,486,323,347,121,NA,181.766,290
192,218,665,307,522,207,143,168,141,151,184,418
323,126,314,NA,325.6,206,195,154,86.7,71.8,66.8,68.1
74,161,174,275,180,154,137,93.7,57.2,50,39.7,45.1
48.2,71.7,97.2,203,421,310,207,104,85.4,NA,100.458,82.1
58.1,104,365,NA,365.48,253.63,NA,96.7,NA,82.5860000000001,64.4,81.5
NA,159.648,196,398,185,129,115,81.8,43.5,42.9,39.9,32.9
73.8,143,93,386,337,NA,189.951,NA,79.11,38.8,42.7,69.8
67.9,115,295,479,271,303,NA,81.778,69.6,55,45.5,70.2
51.6,57.6,204,222,286,NA,145.014,NA,91.565,98.1,82.4,114
103.416,NA,170,146,129,164,99,50.6,45.4,57.1,88,85
75.5,48.7,92.8,104,290,312,244,210,85.9,136,134,89
73.7,96.8,132,210,129,172,113,64.2,56.7,94.1,151,88
NA,62.3,NA,263.33,206,100,68.3,68.5,122,NA,100.959,175
104.28,155.136,NA,294,214,244,107,61.4,65.9,77,70.9,90.2
106,160,167,209,342,286,152,85.8,122,100,131,216
345,127,174,303,336,132,103,87,222,NA,151.796,224
182,133,202,NA,374.22,240,198,270,225,229,135,173
NA,189.985,156,331,291,NA,236.859,143,166,259,278,124
181.829,NA,496,511,456,243,240,149,121,908,NA,211.11
105,257,388,674,NA,245.98,95.7,67.2,90.9,49.7,45.9,47
57.9,76.7,222,NA,376.39,136,271,152,263,183,166,135
172,320,233,154,124,132,92,241,129,154,239,116
210,111,166,255,186,85,71.4,68.8,53.7,107,NA,172.605
159.774,NA,343,499,249,181,NA,106.154,78.9,105,177,224
218.139,NA,437,637,NA,387.58,368,376,205,122,107,172
195,167,438,814,336,469,244,216,210,86.6,NA,164.933
148,269,296,167,199,189,94.5,NA,127.868,159,226,200
118,140,368,430,NA,233.39,145,121,NA,102.733,93.1,212
120,176,303,277,147,NA,131.3,108,63.4,NA,89.307,112
348,225,239,334,318,343,NA,292.721,134,118,120,292
182,161,NA,341.96,162,154,166,121,58.2,38.7,37.1,53.3
46.2,48.8,107,261,208,225,75.8,45.7,31.4,34.5,46.1,44.7
46.2,62.7,180,313,131,172,99.1,56.6,NA,67.9960000000001,79.6,67.9
99.7,115,NA,277.54,201,138,173,118,81.1,83.7,81.7,120
