"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",100,352,447.184428907882,596.436706522895,277.238167604863,106.609689881389,133,109,98.7,80.8,106,99
"2",71.8717589960514,235.948279508264,387,254,581,267,291,98.8,247,191,85.5,138
"3",327,465,265,437,303,292,221,233,117.622086172408,99.8822048766811,99,107
"4",87,185,202,499,398,486,323,347,121,183,254,290
"5",192,218,665,307,522,207,143,168,141,151,184,418
"6",129.392838797117,352.044730184417,403.530209129991,738.191549497115,406,206,195,154,86.7,68.0802454870254,71.1658298770646,68.1
"7",28.3938673388802,57.7031258032109,178.3779961909,239.689907182568,180,177.889289352021,118.267100524266,47.2579513196165,48.0489489861352,50,31.4727204238191,45.2192764707855
"8",49.7095652511413,130.777684252987,267.665659236872,429.448547845143,421,310,207,104,85.4,96.1,67.4,82.1
"9",58.1,104,365,595.44882351384,318.258580887655,364,277,96.7,86.6,49.2,64.4,81.5
"10",74.9383868754137,189.806836327033,196,398,185,129,115,81.8,72.7490818478186,36.7058356632434,39.9,32.9
"11",73.8,143,93,386,337,306,88,57,37.2,38.8,79.9208098617244,97.0736630729181
"12",67.9,115,295,479,271,303,117,78.8671917072878,81.6102708261913,55,45.5,70.2
"13",37.0595874748295,139.000939910312,204,222,286,187,118,98.7,154,98.1,50.2482003852601,83.764758548572
"14",29.9004995989423,53.6390352260112,170,146,129,164,99,50.6,45.4,57.1,88,85
"15",75.5,48.7,92.8,104,290,312,244,210,102.092136497081,105.506503427523,102.985440024236,73.4498672399324
"16",73.7,69.0802250754517,184.271350369838,210,129,172,113,65.1663359359379,68.5898915265508,94.1,151,109.469141394362
"17",67.7,62.3,186,395,206,215.586342215453,65.1203389341785,68.5,122,42.8203815141266,77.8066524421946,31.9817756521044
"18",54.8290056472152,89.5302577300659,172,294,214,244,107,61.4,65.9,77,70.9,90.2
"19",362.59273845115,133.857744867498,183.395650448382,318.45101377014,354.143325003773,197.924865801518,152,91.6978252241912,233.320544742479,98.6642841339797,99.1167547034326,216
"20",345,127,174,303,336,132,103,87,222,164,99.1,224
"21",109.712364724887,236.990701798002,202,412,430,240,198,270,225,229,135,173
"22",243,168.450054858838,556.89243149229,331,291,526,441,143,166,259,260.187763926095,124.347214155128
"23",547.702068208408,344.779148061723,496,511,456,243,240,149,121,908,921,137
"24",105,257,388,674,223,92.5,95.7,94.5739548742472,101.932452945916,49.7,45.9,47
"25",216.677360955173,100.457587168676,174.842959284832,237.66939290868,188,136,271,152,263,183,166,135
"26",172,320,233,154,124,133.183526045937,101.371800449371,241,68.7401547122434,62.196056777405,61.6467130312682,62.5324443185689
"27",210,111,166,255,186,85,71.4,68.8,53.7,107,111,81
"28",91.7,194,439.641263434643,194.015021601861,249,181,103,155,78.9,105,177,224
"29",201.249177416594,501.46652886158,517.828765068939,720.119985078797,488.766946621192,320.39895664413,368,376,205,122,107,172
"30",195,167,438,814,336,469,244,216,210,93.1541336234324,77.8321644850625,92
"31",148,269,590.341777583233,902.11783086159,339.294372167683,123.051972488444,94.5,87.9,169,159,226,200
"32",118,140,368,559.907536582806,300.842496190158,199,145,121,73.2,105,105.481525915984,77.9304178322846
"33",120,195.4492846172,199.643083740671,277,147,152,145,108,63.4,37.7970017333652,40.6416277614938,112
"34",348,225,239,334,318,343,357,219,308.164355980604,121.069339244462,120,292
"35",182,161,201,236,162,154,166,105.314489534444,61.7826155593119,38.7,37.1,53.3
"36",39.8609550563594,48.8,125.044840568653,263.648415729556,155.57904582379,209.00625702913,75.8,45.7,31.4,34.5,46.1,44.7
"37",48.9943461121315,82.9801149174539,215.664940647887,313,131,172,99.1,56.6,67,113,79.6,67.9
"38",99.7,115,113,134,201,138,173,118,81.1,83.7,84.0838449444561,58.347140509973
