,0,1,2,3,4,5,6,7,8,9,10,11
0,100.0,352.0,201.70651245117188,458.0,284.0,170.0,133.0,109.0,95.28983306884766,80.8,95.75035858154297,99.0
1,73.8,229.0,387.0,254.0,581.0,267.0,133.40200805664062,98.8,247.0,191.0,85.5,138.0
2,129.82791137695312,465.0,265.0,437.0,263.8545837402344,292.0,221.0,233.0,116.0,102.0,99.0,107.0
3,87.0,185.0,202.00331115722656,499.0,398.0,486.0,133.63287353515625,347.0,85.79247283935547,183.0,96.65594482421875,290.0
4,192.0,218.0,201.60829162597656,307.0,285.2276916503906,207.0,143.0,168.0,141.0,151.0,184.0,418.0
5,323.0,126.0,314.0,463.0,257.6726989746094,240.97677612304688,195.0,104.36285400390625,86.7,71.8,66.8,68.1
6,74.0,161.0,174.0,275.0,180.0,244.89707946777344,137.0,98.90953063964844,57.2,50.0,39.7,45.1
7,48.2,71.7,97.2,203.0,421.0,310.0,207.0,104.0,85.4,101.74568939208984,97.75794219970703,82.1
8,58.1,104.0,365.0,432.0,264.0919494628906,245.2599639892578,133.33848571777344,96.7,86.6,49.2,95.76338958740234,107.4178466796875
9,138.0,126.0,196.0,398.0,185.0,129.0,115.0,81.8,43.5,101.930419921875,39.9,32.9
10,73.8,143.0,93.0,386.0,337.0,306.0,88.0,57.0,37.2,38.8,42.7,69.8
11,129.73944091796875,115.0,295.0,479.0,271.0,303.0,117.0,55.5,69.6,55.0,45.5,70.2
12,51.6,57.6,204.0,222.0,286.0,187.0,118.0,98.7,154.0,98.1,82.4,114.0
13,129.83023071289062,118.0,170.0,312.7679443359375,129.0,242.9016876220703,99.0,103.77911376953125,45.4,57.1,88.0,85.0
14,129.9040985107422,48.7,92.8,104.0,290.0,312.0,244.0,210.0,85.9,102.10758209228516,134.0,89.0
15,73.7,96.8,132.0,210.0,129.0,172.0,133.69410705566406,64.2,56.7,94.1,151.0,88.0
16,129.7750701904297,62.3,186.0,395.0,206.0,100.0,68.3,68.5,122.0,78.5,83.2,175.0
17,155.0,128.0,172.0,312.8699645996094,286.5356140136719,244.0,107.0,61.4,65.9,101.62276458740234,70.9,90.2
18,129.9570770263672,133.1062469482422,167.0,313.0202331542969,342.0,286.0,152.0,85.8,122.0,100.0,99.543701171875,216.0
19,345.0,127.0,174.0,303.0,336.0,240.9256134033203,103.0,87.0,222.0,164.0,104.98124694824219,224.0
20,182.0,133.0,201.3490753173828,412.0,430.0,240.0,198.0,270.0,85.0563735961914,229.0,98.12923431396484,173.0
21,243.0,145.0,156.0,331.0,291.0,526.0,441.0,143.05838012695312,166.0,259.0,278.0,122.57635498046875
22,147.0,232.0,496.0,511.0,456.0,243.0,240.0,149.0,121.0,908.0,921.0,137.0
23,105.0,257.0,388.0,313.0140075683594,223.0,242.6929931640625,95.7,67.2,90.9,103.58392333984375,45.9,47.0
24,57.9,76.7,222.0,255.0,188.0,136.0,133.46267700195312,152.0,85.1007080078125,183.0,166.0,135.0
25,172.0,320.0,233.0,154.0,124.0,132.0,92.0,241.0,129.0,154.0,98.7586669921875,114.18855285644531
26,210.0,111.0,166.0,255.0,186.0,240.6083221435547,71.4,68.8,53.7,107.0,111.0,123.03875732421875
27,129.87484741210938,194.0,343.0,499.0,249.0,181.0,103.0,103.8428955078125,78.9,105.0,177.0,224.0
28,130.0,143.0,437.0,312.8628234863281,531.0,286.0,368.0,104.62783813476562,205.0,122.0,107.0,172.0
29,195.0,167.0,438.0,814.0,336.0,469.0,244.0,104.35411071777344,210.0,86.6,106.0,92.0
30,148.0,269.0,296.0,167.0,199.0,189.0,94.5,104.0923080444336,169.0,103.2477798461914,226.0,107.66858673095703
31,118.0,133.01673889160156,368.0,430.0,316.0,199.0,145.0,98.49382781982422,73.2,104.3818588256836,93.1,212.0
32,120.0,176.0,303.0,277.0,147.0,152.0,145.0,108.0,63.4,74.4,139.0,112.0
33,348.0,133.0070343017578,239.0,334.0,318.0,343.0,133.55514526367188,219.0,134.0,118.0,120.0,292.0
34,182.0,161.0,201.0,236.0,285.2317199707031,154.0,166.0,103.9978256225586,58.2,38.7,98.1092300415039,53.3
35,46.2,48.8,107.0,261.0,208.0,225.0,75.8,98.99404907226562,31.4,100.53311157226562,46.1,44.7
36,129.77476501464844,62.7,180.0,313.0,131.0,242.94406127929688,99.1,56.6,67.0,113.0,79.6,123.00332641601562
37,129.9211883544922,115.0,113.0,134.0,201.0,242.88075256347656,133.51898193359375,118.0,81.1,102.50587463378906,100.1312026977539,120.0
