"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",0.634,1.43,0.981,1.63,0.966,1.4,0.868,0.314,0.223058490085508,0.395762865021031,0.326,0.21
"2",0.236,0.508,1.78,1.46,2.73,1.46,1.94,0.491,3.69,0.456,1.46031677183431,0.828634035163881
"3",1.04,1.65,3.15,2.74,1.13,0.98,0.692,2.38,0.358,0.415,0.394,0.355
"4",0.357,0.31,2.39,4.57,1.52,3.08,2.7,1.99,0.51,0.805,1.43,0.923
"5",0.547,0.581,5.12,2.69,3.11,0.817,0.94252500133892,0.859224937153515,1.74457495685562,0.737882300934488,0.638613128965451,0.764520651148729
"6",1.09840710769579,1.65369956309906,3.32690614350166,2.64534578613032,1.09096377311214,1.03503746686718,1.74,1.61,0.616,0.524,0.422,0.38
"7",0.347,0.323,0.852,0.925,0.559,1.14,0.428834457300309,0.33514797434434,0.191686171157984,0.280006106770592,0.328,0.432
"8",0.5,0.526030235877073,1.28247736845863,2.72,3.89,2.59,1.13519167396341,0.816549810743384,0.295,0.302,0.372,0.428
"9",0.387,0.272,2.51,3.18,2.31,2.91,1.94,0.377,0.392,0.351,0.374,0.375
"10",0.37,0.351,1.52,1.72,0.402,0.433,0.55,0.358,0.235,0.298,0.279,0.227
"11",0.219799075816767,0.215010411937561,0.545,1.23,1,1.06,0.464,0.179427816993279,0.191537659542631,0.236,0.286,0.446
"12",0.414,0.422,1.63,3.25,1.89,2.38,0.663,0.302,0.432,0.265,0.274,0.307
"13",0.253,0.58,1.5,1.13,1.16,0.306700675315551,0.353822588020119,0.296,0.601,0.277,0.22,0.287
"14",0.138,0.39,0.666,0.749,0.7,0.729,0.399,0.122210600293358,0.130814893900974,0.279,0.381,0.301
"15",0.322043756018018,0.896546455171781,0.599,0.539,1.54,1.78,2.97,1.8,0.510077040813265,0.382663757150821,0.621,0.3
"16",0.338,0.338,0.816,1.79,0.62,1.26532804554106,1.01241799908968,0.701,0.317,0.494,0.485,0.28
"17",0.318,0.158,1.35,3.54,0.974,0.427,0.917,1.74,1.58,0.686,0.505,1.69
"18",0.996,0.732,1.32,1.38,0.403208678106175,0.346308917197452,0.518,0.414,0.287,0.487,0.386,0.327
"19",1.57788265280805,0.363143485139995,1.28,1.16,2.7,0.895,0.342,0.486415787589114,0.986185198396597,0.478,0.693,3.39
"20",1.69,0.468,0.725,0.929502766084696,0.891559160748646,0.666,0.497,0.424,1.45,0.627,0.467,0.898
"21",0.368243101792056,0.55763583479045,1.49,3.36,2.63,1.1,0.885,1.43,1.23,0.938,0.584788573600593,1.50512327089458
"22",0.63,0.689,0.674,1.5,1.17,2.1,2.07,0.443,0.595,1,0.733,0.393
"23",0.344,0.414,2.76198041616168,3.04119765871229,0.790711391265196,2.57577948922943,0.863,0.575,0.383,0.42,0.408,0.438
"24",0.388,0.531,2.7,3.08,0.488,0.402,0.446,0.208,0.277,0.181,0.254,0.239
"25",0.194,0.27,1.03,0.846,0.491,0.852,1.68,0.47,1.69,0.858,0.833,0.506
"26",1.12,1.74,0.908559326290025,1.10332217697961,0.583,0.974,0.242755694993116,0.345263750209998,0.938,0.339290123411431,1.32076570224621,0.572
"27",0.301033022782407,0.445454924874791,1.38,2.58,0.49,0.238,0.387,0.161378527677167,0.232374791318865,0.388,0.3,0.23
"28",0.237,0.668,2.11,2.21,1.12417420682042,2.43820029027576,0.52,0.754,0.385489533846101,0.267320754716981,0.907,0.73
"29",0.384,0.462,2.28,2.4,2.6,0.998213291206559,0.798752767158186,2.56,0.99,0.378,0.345,0.395
"30",0.319,0.328,3.56,4.5,1.17,3.32,1.15,0.889,0.46,0.364,0.367,0.348
"31",0.537,0.762,1.13,0.695,0.587,0.441,0.371,0.413,0.367826270937211,1.30833197520288,1.35,0.879
"32",0.382,0.452,2.61,3.27,1.88,2.79058159709229,0.637492455418381,0.658,0.368,0.418,0.348,1.22
"33",0.778,1.02,1.04,3.00557723909011,1.5167163168585,1.49,0.791,0.256,0.269,0.407,0.323,0.413
"34",0.581491001588057,1.19195721575791,2.12,1.92,2.09,2.24,3.19,1.07,0.44,0.446,0.729,1.85
"35",0.176830213903743,0.372682997554838,1.24,2.2,0.643,1.86,1.06,0.468,0.293,0.391,0.302,0.318
"36",0.245,0.229,0.558,1.92,1.1,1.35,0.225,0.2,0.239122373137893,0.145922768304915,0.29,0.267
"37",0.27,0.342,1.42,2.24,0.466,2.74,0.686,0.493106737618061,0.306637470883761,0.327,0.325,0.209
"38",0.255,0.573,0.518,0.76,0.909,1.83,1.35201561166291,0.335796607235589,0.326,0.303,0.344,0.33
