,0,1,2,3,4,5,6,7,8,9,10,11
0,0.634,0.39326247572898865,0.981,1.63,0.966,1.4,0.4935963451862335,0.314,0.388,0.271,0.326,0.21
1,0.236,0.508,1.78,2.721571683883667,2.73,1.46,1.205642819404602,0.491,3.69,0.456,0.3668356239795685,0.793
2,1.04,1.65,3.15,2.74,1.13,0.98,1.077126383781433,0.48524901270866394,0.28647908568382263,0.415,0.3860465884208679,0.355
3,0.357,0.31,2.39,4.57,1.52,3.08,2.7,1.99,0.51,0.805,0.5644208192825317,0.923
4,0.4676160216331482,0.5297455191612244,2.4498603343963623,2.69,3.11,0.817,1.81,0.989,1.52,0.835,0.7277104258537292,2.42
5,1.48,0.588,2.434682846069336,4.28,1.71,0.734,1.1501046419143677,0.6907464861869812,0.616,0.524,0.7398598790168762,0.38
6,0.347,0.323,0.7657667398452759,0.925,0.607754647731781,2.090186834335327,0.728,1.23,0.41,0.435,0.328,0.432
7,0.5,0.472,1.31,2.72,1.3056086301803589,2.59,1.21,0.506,0.42458850145339966,0.302,0.372,0.428
8,0.387,0.272,2.51,3.18,2.31,2.91,0.6251924633979797,0.377,0.392,0.351,0.374,0.375
9,0.37,0.351,1.52,1.72,0.402,0.433,0.55,0.358,0.235,0.2576204240322113,0.279,0.227
10,0.302,0.53583824634552,0.545,1.23,1.0,1.06,0.464,0.347,0.201,0.236,0.286,0.446
11,0.5121121406555176,0.49391472339630127,2.2568013668060303,3.25,1.89,2.38,0.6821925044059753,0.302,0.432,0.265,0.274,0.307
12,0.253,0.58,0.5847513675689697,1.13,1.16,0.636,0.309,0.296,0.601,0.277,0.22,0.287
13,0.138,0.39,0.666,0.749,0.7,0.729,0.399,0.269,0.246,0.279,0.381,0.301
14,0.348,0.28343817591667175,0.599,0.539,1.54,0.9006543159484863,1.3077183961868286,0.5634380578994751,0.5093011856079102,0.605,0.621,0.3
15,0.338,0.338,0.816,1.1769527196884155,0.62,1.69,0.537,0.530475378036499,0.317,0.494,0.485,0.28
16,0.318,0.158,1.796290636062622,1.8041763305664062,0.974,0.427,1.8879023790359497,0.5824054479598999,1.58,0.686,0.505,1.69
17,0.996,0.732,1.32,2.556807279586792,0.727,1.37,0.518,0.414,0.287,0.41224002838134766,0.386,0.327
18,0.325,0.724,1.28,1.16,2.549661636352539,0.895,0.342,0.363,0.845,0.478,0.693,3.39
19,1.69,0.468,2.001608371734619,5.23,2.32,0.666,0.497,0.424,1.45,0.627,0.467,0.898
20,0.496,0.611,1.49,3.36,2.63,1.1,0.885,1.43,1.23,0.938,0.7046593427658081,0.761
21,0.63,0.4278656840324402,0.674,1.5,1.17,1.0028796195983887,2.07,0.575468122959137,0.595,1.0,0.5436757802963257,0.393
22,0.344,0.414,2.2,3.83,1.88,1.4330718517303467,0.7783357501029968,0.575,0.383,0.30969706177711487,0.408,0.438
23,0.388,0.4797888398170471,2.7,3.08,0.488,0.402,0.446,0.208,0.277,0.181,0.254,0.239
24,0.194,0.32639414072036743,1.03,0.846,0.491,0.852,1.68,0.47,1.69,0.858,0.6609842777252197,0.506
25,1.12,1.74,1.1964610815048218,0.819,0.583,0.974,0.975,2.49,0.938,1.28,1.92,0.572
26,0.669,0.376,1.38,2.58,0.49,0.238,0.49598583579063416,0.373,0.28950488567352295,0.388,0.3,0.23
27,0.237,0.668,2.11,2.21,1.04,0.375,0.52,0.754,0.8512945175170898,0.502,0.907,0.73
28,0.384,0.462,2.28,4.3445210456848145,2.0512094497680664,1.04,3.82,2.56,0.99,0.378,0.345,1.5819953680038452
29,0.319,0.328,3.56,4.5,1.17,3.32,1.15,0.889,0.46,0.364,0.367,0.348
30,0.537,0.762,1.13,0.695,0.587,0.441,0.371,0.413,1.41,1.75,1.35,1.2967890501022339
31,0.382,0.39074432849884033,2.61,4.242498874664307,2.087904691696167,0.898,1.65,1.8970595598220825,0.9463008046150208,0.4397760331630707,0.348,1.22
32,0.778,1.02,1.04,1.51,0.7055962681770325,1.49,0.791,0.256,0.269,0.35699185729026794,0.323,0.3052963614463806
33,1.63,0.633,2.12,3.5469820499420166,2.078726291656494,2.24,3.19,2.4098916053771973,0.44,0.502429723739624,0.729,1.85
34,0.822,0.347,1.24,2.2,0.643,1.86,0.4955820143222809,0.468,0.293,0.391,0.302,0.318
35,0.245,0.229,0.558,1.92,1.1,1.35,0.225,0.2,0.5855055451393127,0.262,0.29,0.267
36,0.5660616159439087,0.342,1.42,2.24,0.466,2.74,0.686,0.4,0.321,0.34897348284721375,0.3483741581439972,0.209
37,0.255,0.573,0.518,1.3988444805145264,0.909,1.4136379957199097,2.61,0.856,0.326,0.303,0.344,0.5805525779724121
