"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",-8.25177790093991,57.6692613893508,77.4597823226084,64.4875888377209,97.0809910435752,41.7751030000523,17.4081321076795,53.7,47.3,35.9,53.8,39.7
"2",31.1,128,113.534189293218,138,345,108,133,47.7,166,80.1,36.8,91.4
"3",186,230,166,223,106,112,75.7,103,38.3,39.4,36.3,43.6
"4",52.401647553612,109.296722152825,139,334,198,140.333794404592,158.042827694322,162,50.9,107,159,161
"5",163.362932996647,168.331762210425,209.816567583027,242.997144995315,124.752979291336,83.172975816761,98.5899468669271,96.0675790547211,43.5719243315352,67.8,94.4,234
"6",182,172.077068658782,255.945114888816,287,207,80,57.5057743278989,77.8402047032724,44.2,42,41.9,45.7
"7",46.3,82.9212519243145,135.917516928204,153,150.527401838507,57.6518806956281,45.4912597706576,39.5643517031747,25.2659143034207,15.826337212847,19.9,24.3
"8",23.8,38,65.4,133,263,175,129,59.8,46.6,54.2,40.3,51.6
"9",51.9697632048645,137.690918449672,264,265.896892596005,238.135542396312,245,155,47.5,32.5,27.2,37.7315464567321,53.7791431424205
"10",81.2,71.6,153,264,75,56.5,51.9971602672118,24.7890121283774,19.5,23.4,14.3333591430158,32.0576208403341
"11",39.1,60.894750598925,161.651901893182,206.651031031429,100.619035306854,53.1155707918403,50.7026299536089,30.6,15.4,20,25.7,41.2
"12",37.6,71.5,199,331,174.113197663755,64.1651691865675,59,27,34,24.6,19.7,37.8
"13",28.6,24.8478523695681,102.7792027731,172.353446159782,109.19090563491,52.2,47.9,47.4,76.4,38.7,32.6,68.6
"14",49.4524158984845,24.4150245559078,40.0468555800095,53.1557618423541,89.368966609315,82.6,42.8,20.3,22.8,25.4,47.6787208629682,51.3925923856901
"15",45.9,40.9999252324447,39.4947164481367,47,163,137,120,98.6,34.8,69.9,68.6,35.2
"16",25.2525308410397,42.7997887752905,68.1697411356588,132,113.092862307539,47.5101705215213,58.2,30,18.5,55.8,94.6,59.1
"17",54.2454402547711,62.5895035231761,131,262,110,54.3206932732477,40.0021165416878,41.6,36.4018773513883,55.5316011656489,40.5753284241328,56.2995755187005
"18",96,79.7,128,178,109,114,47.8,27.9,27.2,33.7,28.7,36.8
"19",70.6313080446848,44.095918123319,112,127,169,107,53.8,30,55.9955233166647,64.6136961151156,89.3777351645246,126.264305354751
"20",158,52.3,103,200,167,97.3576436874714,46.7257265530243,46.4,131,87.8,51.6,128
"21",127.411592453282,99.9218333306396,127,178.49276431844,184.180063289997,131,102,128,121,133,104.636018312195,91.9965761521525
"22",141,93.5,95.7,210,181.944686308525,171.01706027369,273,69.2,85.7,158,169,66.9
"23",74.2,107,332,320.08838016559,174.334594632218,119.371613465328,137.718317329466,68.1653563760407,48.2,43.4,49.9382843926642,29.158385600806
"24",46.4,118,288,434,191.934227421893,48.2872319418464,51.5,27.7,32.5,25.6,22.6,28.7
"25",34.2,52.7,186,149,76.5,72,97.126915273626,142.977512922331,104.946305340008,94.7847645555311,100,75.8
"26",95,238,172,101,62,70.9713046715753,123.969994932111,111.279487543727,78.4,95.2,172,56.8
"27",30.3929960763262,101.978317288228,126.250116100722,156.520841231851,79.7,42.1826846288177,70.3670502593903,81.0281165176395,43.2823312443052,75.6914113333375,92.9920113779405,53.8407843844344
"28",45.8,106,239,333,106,89.8071756804445,98.3426761855574,82.1,45.1,49.8,81.8,111
"29",55.6,71.4,267,320,226.993621696906,250.728083065858,192.173637028294,139.788666350394,93.9,54.775356396704,75.3525100160571,92.8
"30",96.6,81.9,192.137213751243,209.796294481752,164,182.716607371798,187.587475980037,110.582352875461,77.8649845966636,40.2,68.6,45.3
"31",82.5845240011891,116.921582827239,185,87.9,86.5,86.3,47.8,50.6385904813066,61.4687937651095,93.2,137,123
"32",95.5859658017649,163.686019736779,269,309,156,93.6,83.8,55.4,33.2,56.6455922260218,98.3723971542931,141
"33",73.1,118,177,198.690260166933,119.132119565379,88.3,93.4309917929208,42.2781610220415,26.7,43.1,65.7,72.1
"34",210,142,176.119422463659,187.561129828749,190,194,246,117.066667734001,62.2464139768179,53.4572938626315,97.3932398119425,203
"35",108,80.4,126,150,82.1,90.8,92.8,60,27.3,22.5,21,34.2
"36",27.658641308377,30.8129264703051,90.5432460824229,141.586910292487,104,131,30.2,21.3,15.0698153841992,27.4403696847518,26.5,25.8
"37",26.2,40.3,122,211,62.9,118,60.5375625136976,37.0596734320545,40.9,59.2,42.4,30.5
"38",60.4,79,115.189982865699,99.093840498197,38.8061906231214,55.492757382544,46.5101149278724,44.0044687700916,29.6,29,27,56.1
